Field,Value
"Robert Osowiecki,Brian Coca",1
"Roberto Bampi,@",1
"Robin Lee,John R Barker",1
"Robin Miller,Jonathan Mainguy",1
"Robin Miller,Ryan Brown",1
"Robin Naundorf,Brian Coca",1
"Robin Roth,Bjorn Neergaard",1
"Robin Roth,Gregory Haynes",1
"Robin Roth,Guido Günther",1
"Robin Roth,Jasper Lievisse Adriaanse",1
"Robin Roth,Joshua Kugler",1
"Rob Phoenix,Nathaniel Case",1
"Robin Roth,Pieter Hollants",1
"Robin Roth,Rene Moser",1
"Robin Roth,Ryan Walls",1
"Robin Roth,Toopy",1
"Robin Schneider,Fabio Alessandro Locati",1
"Robin Schneider,Iago Garrido",1
"Robin Schneider,Matthieu Barthélemy",1
"Robin Schneider,Toshio Kuratomi",1
"Robyn Bergeron,Greg DeKoenigsberg",1
"Robyn Bergeron,Matt Clay",1
"Rodney Quillo,Dave Peticolas",1
"Rodríguez, Jorge,Chris Houseknecht",1
"Roetman, Victor,Brian Coca",1
"Robin Roth,Kyle Dyroff",1
"Rob Powell,Andrea Scarpino",1
"Rob White,Bret Martin",1
"Rob White,Brian Coca",1
"Rob White,EarlAbides",1
"Rob White,Fernando José Pando",1
"Rob White,Greg DeKoenigsberg",1
"Rob White,Rob",1
"Rob White,Ryan S. Brown",1
"Rob White,dbhirko",1
"Robb Wagoner,Evan Carter",1
"Robb Wagoner,HAMSIK Adam",1
"Robb Wagoner,Sumit Roy",1
"Robert Marsa,Lev Popov",1
"Robert Buchholz,Charles Ferguson",1
"Robert Estelle,Brian Coca",1
"Robert Estelle,Herby Gillot",1
"Robert Estelle,Jonathan Mainguy",1
"Robert Estelle,Michael Vogt",1
"Robert Estelle,Rob White",1
"Robert Estelle,Robert Marsa",1
"Robert Estelle,Ryan S. Brown",1
"Robert Estelle,Will Thames",1
"Robert Estelle,steenzout",1
"Robert Estelle,whiter",1
"Robert Jailall,Michel Alexandre Salim",1
"Robert Lu,Stanislav Ivchin",1
"Robb Wagoner,Ted Timmons",1
"Miguel Moll,Brian Coca",1
"Miguel Martín,t.goto",1
"Miguel Angel Muñoz González,smile37773",1
"Miguel Angel Muñoz González,Trishna Guha",1
"Miguel Angel Muñoz González,Matt Martz",1
"Mick Bass,steenzout",1
"Mick Bass,Toshio Kuratomi",1
"Mick Bass,Scott Miller",1
"Peter Gehres,Richard C Isaacson",1
"Mick Bass,Adam Chainz",1
"Michel Blanc,ron1",1
"Michel Blanc,Tim Bielawa",1
"Michel Blanc,Seth Vidal",1
"Michel Blanc,Michael DeHaan",1
"Michel Blanc,Maykel Moya",1
"Michel Alexandre Salim,Rob",1
"Michel Alexandre Salim,Constantin07",1
"Mick Bass,Kohei YOSHIDA",1
"Mike Putnam,@",1
"Mike Mars,chouseknecht",1
"Mike Mars,Julien Vey",1
"Mike Mars,Dag Wieers",1
"Mike Mars,Brian Coca",1
"Mike Liu,Marian Rusu",1
"Mike Liu,Fabio Alessandro Locati",1
"Mike Grozak,Michael DeHaan",1
"Mihir Joshi,Dagobert Michelsen",1
"Mike Dillon,elotje",1
"Mike Christofilopoulos,Mike",1
"Mike Cavedon,Joshua Smith",1
"Mike Buzzetti,Michael DeHaan",1
"Mike Buzzetti,Joost Cassee",1
"Mike Bryant,John Barker",1
"Mike Boone,Brian Coca",1
"Mike Bonnet,Yacht Shaver",1
"Mike,Michael Fenn",1
"Mike Grozak,Jens Rantil",1
"Michael Scherer,root",1
"Michael Scherer,mo@oclab.net",1
"Michael Scherer,glovenglaven",1
"Michael Scherer,gl0bus",1
"Michael Scherer,codehopper-uk",1
"Michael Scherer,billwanjohi",1
"Michael Scherer,ag-wood",1
"Michael Scherer,Yannig Perré",1
"Michal Svab,Toshio Kuratomi",1
"Michael Scherer,William L. Thomson Jr",1
"Michael Scherer,Tom X. Tobin",1
"Michael Scherer,Tom Paine",1
"Michael Scherer,Thierno IB. BARRY",1
"Michael Scherer,Stanislav Antic",1
"Michael Scherer,Simon Gomizelj",1
"Michael Scherer,Shane Koster",1
"Michael Scherer,Saurabh Sharma",1
"Michael Scherer,YAEGASHI Takeshi",1
"Michal Svab,Kirill Kozlov",1
"Michal Smereczynski,Chris Meyers",1
"Michal Mach,Chris Weber",1
"Michal Klempa,Fabio Alessandro Locati",1
"Michael Weinrich,Toshio Kuratomi",1
"Michael Weinrich,Jonathan Davila",1
"Michael Weinrich,Baraa Basata",1
"Michael Weber,Bruce Pennypacker",1
"Michael Scherer,shane-walker",1
"Michael Vogt,Stephen Fromm",1
"Michael Vogt,Michael Scherer",1
"Michael Sheinberg,bengerman",1
"Michael Schuett,Toshio Kuratomi",1
"Michael Schuett,Robyn Bergeron",1
"Michael Schuett,Jérémie Astori",1
"Michael Scherer,Łukasz Proszek",1
"Michael Scherer,tobixx",1
"Michael Scherer,stoned",1
"Michael Warkentin,Niall Donegan",1
"Nando Vieira,Brian Coca",1
"Nadir,Toshio Kuratomi",1
"Nadir,Dag Wieers",1
"Nabeel Al-Saber,Gonéri Le Bouder",1
"Mário Santos,Monty Taylor",1
"Mário Santos,Adam Miller",1
"Mstislav Bobakov,Brian Coca",1
"Moritz Grimm,Sloane Hertel",1
"Mike Putnam,Donovan Hernandez",1
"Morgan Jones,Nick Piper",1
"Monty Taylor,jctanner",1
"Monty Taylor,dagnello",1
"Monty Taylor,Yair Fried",1
"Monty Taylor,Timothy R. Chavez",1
"Monty Taylor,Shobhit Srivastava",1
"Monty Taylor,Rene Moser",1
"Monty Taylor,Michael Scherer",1
"Morgan Robertson,Robin Roth",1
"Nathaniel,Greg DeKoenigsberg",1
"Nathan Swartz,silverwizard",1
"Nathan Swartz,Wojciech Wypior",1
"Nathan Swartz,Matt Clay",1
"Nathan Swartz,Ganesh Nalawade",1
"Nathan Swartz,Abhijeet Kasurde",1
"Nathan L. Walls,Michael DeHaan",1
"Nathan Brown,@",1
"Naoya Nakazawa,Fabio Alessandro Locati",1
"Nate Prewitt,Adrian Likins",1
"Nate Coraor,Zempashi",1
"Nate Coraor,Toshio Kuratomi",1
"Nate Coraor,Dag Wieers",1
"Nate Coraor,Adam Miller",1
"Nate Brown,Fabian Fülling",1
"Naoya Nakazawa,Trevor Kensiski",1
"Naoya Nakazawa,Rene Moser",1
"Naoya Nakazawa,Matt Clay",1
"Nate Smith,Michael Scherer",1
"Mike Wiebe,saichint",1
"Mike Wiebe,Sam Doran",1
"Mike Wiebe,Nathaniel Case",1
"Mike Wiebe,Matt Clay",1
"Mike Wiebe,Chris Houseknecht",1
"Mike Sgarbossa,Jordan Borean",1
"Mike Rostermund,Toshio Kuratomi",1
"Mike Rostermund,Brian Coca",1
"Monty Taylor,Luke",1
"Mike Putnam,jctanner",1
"Mike Putnam,Selivanov Pavel",1
"Mike Putnam,Sam Doran",1
"Mike Putnam,René Moser",1
"Mike Putnam,Nikolay Ivanko",1
"Mike Putnam,Mengdi Gao",1
"Mike Putnam,Matt Martz",1
"Mike Putnam,Mahesh Sawaiker",1
"Mike Putnam,Harald Skoglund",1
"Mike Riddle,Jay Rogers",1
"Monty Taylor,John R Barker",1
"Monty Taylor,Johannes Brunswicker",1
"Monty Taylor,James Tanner",1
"Monty Taylor,Hideki Saito",1
"Monty Taylor,Donovan Jones",1
"Monty Taylor,Dmitry Labutin",1
"Monty Taylor,Chris Houseknecht",1
"Monty Taylor,Casey Lang",1
"Milad Soufastai,Brian Coca",1
"Mohan Krishnan,willthames",1
"Mohamed Javeed,Felix Fontein",1
"Mitchell Ludwig,Brian Coca",1
"Misho Krastev,Dustin C. Hatch",1
"Mischa ter Smitten,Luis Rodriguez",1
"Mischa ter Smitten,Brian Coca",1
"Miroslav Lichvar,Alexander Gordeev",1
"Milamber,Rene Moser",1
"Milamber,Darren Worrall",1
"Mohit Kumar,Takuya Sato",1
"Michael Fenn,Cheuk Lam",1
"Michael DeHaan,u348095",1
"Michael DeHaan,trbs",1
"Michael DeHaan,rhorer",1
"Michael DeHaan,nmeum",1
"Michael DeHaan,martin f. krafft",1
"Michael DeHaan,lichesser",1
"Michael DeHaan,lessmian",1
"Michael Scherer,Robin Roth",1
"Michael DeHaan,Veeti Paananen",1
"Michael DeHaan,Ton Kersten",1
"Michael DeHaan,Tomasz Kontusz",1
"Michael DeHaan,Toby Evans",1
"Michael DeHaan,Tal Auslander",1
"Michael DeHaan,Sébastien Gross",1
"Michael DeHaan,Sébastien Bocahu",1
"Michael DeHaan,Sundar Raman",1
"Michael DeHaan,jravetch",1
"Michael Moussa,Ryan Brown",1
"Michael Mayer,Markus Bergholz",1
"Michael LoSapio,Sam Doran",1
"Michael Lambert,Tim Bielawa",1
"Michael Lambert,Peter Sankauskas",1
"Michael Laccetti,Toshio Kuratomi",1
"Michael J. Schultz,Rob",1
"Michael J. Schultz,Greg DeKoenigsberg",1
"Michael Fenn,Stewart Rutledge",1
"Michael Grüner,René Moser",1
"Michael Grüner,Michael Scherer",1
"Michael Grüner,Donovan Jones",1
"Michael Gröning,Brian Coca",1
"Michael Gruener,Rene Moser",1
"Michael Gruener,Michael Grüner",1
"Michael Griffin,Yves Dorfsman",1
"Michael Grandjean,Fabio Alessandro Locati",1
"Michael Gajda,Jordan Borean",1
"Michael Herold,Gyorgy Szombathelyi",1
"Michael DeHaan,Rob White",1
"Michael DeHaan,Reed Murphy",1
"Michael DeHaan,Piffey Parlance",1
"Michael DeHaan,Philippe Pepiot",1
"Michael DeHaan,Petros Moisiadis",1
"Michael DeHaan,Peter Sankauskas",1
"Michael DeHaan,Peter Gehres",1
"Michael DeHaan,Peter Bwire",1
"Michael DeHaan,Steve Weber",1
"Michael DeHaan,Patrik Lundin",1
"Michael DeHaan,Nikolai Lifanov",1
"Michael DeHaan,Nikhil Singh",1
"Michael DeHaan,Nico Cesar",1
"Michael DeHaan,Nathaniel",1
"Michael DeHaan,Nate Coraor",1
"Michael DeHaan,Mikolaj Chwalisz",1
"Michael DeHaan,Mike Putnam",1
"Michael DeHaan,Mick Bass",1
"Michael DeHaan,Paul Durivage",1
"Michael DeHaan,Steve Fox",1
"Michael DeHaan,Stein Inge Morisbak",1
"Michael DeHaan,Stefane Fermigier",1
"Michael DeHaan,Simon Olofsson",1
"Michael DeHaan,Simon Aquino",1
"Michael DeHaan,Sergei Antipov",1
"Michael DeHaan,Serge van Ginderachter",1
"Michael DeHaan,Seizan Shimazaki",1
"Michael DeHaan,Robert Osowiecki",1
"Michael DeHaan,Scott Sturdivant",1
"Michael DeHaan,Scott Miller",1
"Michael DeHaan,Scott Anderson",1
"Michael DeHaan,Schlueter",1
"Michael DeHaan,Sapan Bhatia",1
"Michael DeHaan,Ryan",1
"Michael DeHaan,Ruben Van den Bossche",1
"Michael DeHaan,Romeo Theriault",1
"Michael DeHaan,Rodney Quillo",1
"Michael DeHaan,Sebastian Gerhards",1
"Michael Scherer,Kevin Brebanov",1
"Michael Scherer,Ken Mitchell",1
"Michael Scherer,Keisuke Kamada",1
"Michael Scherer,Karim Boumedhel",1
"Michael Scherer,Jordan Cohen",1
"Michael Scherer,Jonathan Sokolowski",1
"Michael Scherer,Jonathan Mainguy",1
"Michael Scherer,Joerg Fiedler",1
"Michael Noseworthy,Toshio Kuratomi",1
"Michael Scherer,Jimmy Tang",1
"Michael Scherer,Jeroen Geusebroek",1
"Michael Scherer,Jeremy Olexa",1
"Michael Scherer,Jens Carl",1
"Michael Scherer,Jean Prat",1
"Michael Scherer,Jasper Lievisse Adriaanse",1
"Michael Scherer,Jason Cormie",1
"Michael Scherer,Jan Hutar",1
"Michael Scherer,Jiri Tyr",1
"Michael Scherer,Rob",1
"Michael Scherer,Richard C Isaacson",1
"Michael Scherer,Riccardo Murri",1
"Michael Scherer,Peter Oliver",1
"Michael Scherer,P Stark",1
"Michael Scherer,Naoya Nakazawa",1
"Michael Scherer,Michael LoSapio",1
"Michael Scherer,Maxime Montinet",1
"Michael Scherer,Koki Nomura",1
"Michael Scherer,Matthew Treinish",1
"Michael Scherer,Matthew Jones",1
"Michael Scherer,Marius Gedminas",1
"Michael Scherer,Marcos Diez",1
"Michael Scherer,Marcin Kawa",1
"Michael Scherer,Maarten Bezemer",1
"Michael Scherer,Louis-Michel Couture",1
"Michael Scherer,Leo Antunes",1
"Michael Scherer,Lars Engels",1
"Michael Scherer,Matthias Frey",1
"Michael Scherer,Anton Onufriev",1
"Michael Scherer,Andreas Skarmutsos Lindh",1
"Michael Scherer,Alexander Winkler",1
"Michael Scherer,AlejandroF",1
"Michael Riss,Foxlik",1
"Michael Prokop,Sloane Hertel",1
"Michael Price,wiso",1
"Michael Price,René Moser",1
"Michael Scherer,Indrajit Raychaudhuri",1
"Michael Price,Aren",1
"Michael Peters,Yap Sok Ann",1
"Michael Peters,Mike Buzzetti",1
"Michael Peters,Michael DeHaan",1
"Michael Perzel,nitzmahone",1
"Michael Perzel,Tyler Cross",1
"Michael Perzel,Tim Rupp",1
"Michael Perzel,Dreamcat4",1
"Michael Pappas,Shaun Brady",1
"Michael Price,Kedar K",1
"Michael Scherer,Hiroaki Nakamura",1
"Michael Scherer,Harlan Lieberman-Berg",1
"Michael Scherer,Hagai Kariti",1
"Michael Scherer,Guillaume Dufour",1
"Michael Scherer,Guillaume Delpierre",1
"Michael Scherer,Gilles Gagniard",1
"Michael Scherer,Gabriele",1
"Michael Scherer,Felix Fontein",1
"Michael Scherer,Antonio Murdaca",1
"Michael Scherer,Eugene Archibald",1
"Michael Scherer,Emil Bostijancic",1
"Michael Scherer,Dmitry Marakasov",1
"Michael Scherer,David Wittman",1
"Michael Scherer,David Chwalisz",1
"Michael Scherer,Dag Wieers",1
"Michael Scherer,Cosmo Petrich",1
"Michael Scherer,Chris Tooley",1
"Michael Scherer,Ash Wilson",1
"Michael Scherer,Evgeni Golov",1
"Phillip Holmes,Alex Clifford",1
"Philippe Pepiot,James Cammarata",1
"Philippe Jandot,Toshio Kuratomi",1
"Philippe Dellaert,Ryan S. Brown",1
"Philippe Dellaert,Matt Davis",1
"Philippe Dellaert,Jordan Borean",1
"Philippe Dellaert,Brian Coca",1
"Philippe ALEXANDRE,Evgenii Terechkov",1
"Nathaniel Case,Abhijeet Kasurde",1
"Philip Kirkland,Jay Taylor",1
"Philip Carinhas,Björn Andersson",1
"Phil Nelson,Adrian Likins",1
"Phil,Matt Martz",1
"Phil,Corwin Brown",1
"Petrox,Zoltán Müllner",1
"Petros Moisiadis,Will Thames",1
"Petros Moisiadis,Matt Martz",1
"Philip Schwartz,Michael DeHaan",1
"Pilou,Will Thames",1
"Pilou,Sloane Hertel",1
"Pilou,Rob",1
"Pilou,René Moser",1
"Pilou,Gonéri Le Bouder",1
"Pilou,Ed Costello",1
"Pilou,Andreas Olsson",1
"PikachuEXE,chouseknecht",1
"Phillip Holmes,Brian Coca",1
"Pieter Hollants,Fabio Alessandro Locati",1
"Pieter Avonts,jctanner",1
"Pierrick Caillon,Dag Wieers",1
"Pierre-Louis Bonicoli,Tim Rupp",1
"Pierre-Louis Bonicoli,Seth Woodworth",1
"Pierre-Louis Bonicoli,Pilou",1
"Pierre-Louis Bonicoli,Matt Clay",1
"Pierre-Louis Bonicoli,Brian Coca",1
"Pierre Baillet,Andrew Pashkin",1
"PikachuEXE,Ingo Gottwald",1
"Peter Sprygada,James Cammarata",1
"Peter Sprygada,Gary Rybak",1
"Peter Sprygada,Dag Wieers",1
"Peter Sprygada,Bill Nottingham",1
"Peter Sprygada,Arthur Kepler",1
"Peter Sprygada,Andrea Tartaglia",1
"Peter Sankauskas,Wes Johnson",1
"Peter Sankauskas,Michael DeHaan",1
"Petros Moisiadis,Bruce Pennypacker",1
"Peter Sankauskas,Brendan Beveridge",1
"Peter Oliver,Michael Scherer",1
"Peter Oliver,Fabio Alessandro Locati",1
"Peter Mounce,Brian Geihsler",1
"Peter Mooshammer,Toshio Kuratomi",1
"Peter Hoffmann,Sam Doran",1
"Peter Hoffmann,Matt Clay",1
"Sam Liu,nitzmahone",1
"Peter Gehres,Michael Laccetti",1
"Peter Sankauskas,Derek Carter",1
"Petros Moisiadis,Adam Ever-Hadani",1
"Petr Svoboda,Stoned Elipot",1
"Petr Svoboda,Kavin Kankeshwar",1
"Petr Svoboda,James Cammarata",1
"Petr Ruzicka,flowerysong",1
"Petr Lautrbach,James Cassell",1
"Peter Tan,Toshio Kuratomi",1
"Peter Sprygada,mrLarbi",1
"Peter Sprygada,Johannes Meixner",1
"Peter Sprygada,jrk07",1
"Peter Sprygada,bdowling",1
"Peter Sprygada,Wolfgang Powisch",1
"Peter Sprygada,Wayne Witzel III",1
"Peter Sprygada,Stian Vikan",1
"Peter Sprygada,Rene Moser",1
"Peter Sprygada,Patrick Ogenstad",1
"Peter Sprygada,Mike Bryant",1
"Peter Sprygada,Kei Nohguchi",1
"Peter Sprygada,moyashiki",1
"Rene Moser,Matt Davis",1
"Rene Moser,Kei Nohguchi",1
"Rene Moser,Karthik Suresh",1
"Rene Moser,Jonathan Mainguy",1
"Rene Moser,John R Barker",1
"Rene Moser,John Barker",1
"Rene Moser,Jiri Tyr",1
"Rene Moser,Hugh Saunders",1
"Piotr Gosławski,Toshio Kuratomi",1
"Rene Moser,Eike Frost",1
"Rene Moser,David Shrewsbury",1
"Rene Moser,Darren Worrall",1
"Rene Moser,Dag Wieers",1
"Rene Moser,Cove Schneider",1
"Rene Moser,Chulki Lee",1
"Rene Moser,Bulat Gaifullin",1
"Rene Moser,Atsushi Sasaki",1
"Rene Moser,Flavio Percoco Premoli",1
"René Moser,Andrea Tartaglia",1
"René Moser,Alvaro Aleman",1
"René Moser,Abhijit Menon-Sen",1
"Rene Moser,trondhindenes",1
"Rene Moser,krzwalko",1
"Rene Moser,knakayama",1
"Rene Moser,Yuwei Zhou",1
"Rene Moser,Trishna Guha",1
"Rene Moser,Michael Gruener",1
"Rene Moser,Ryan S. Brown",1
"Rene Moser,Robin Roth",1
"Rene Moser,Ricardo Carrillo Cruz",1
"Rene Moser,Ramunas Dronga",1
"Rene Moser,Peter Sprygada",1
"Rene Moser,Pavol Ipoth",1
"Rene Moser,Pavel Sychev",1
"Rene Moser,Milamber",1
"Rene Moser,Michal Klempa",1
"Rene Moser,Sergei Antipov",1
"RJ Nowling,Brian Coca",1
"Quentin Stafford-Fraser,Michael Scherer",1
"Quentin Stafford-Fraser,Fabio Alessandro Locati",1
"QuantumGhost,Roman Vyakhirev",1
"Qi Luo,PikachuEXE",1
"Pål Nilsen,Brian Coca",1
"Prasad Katti,Will Thames",1
"Prasad Katti,Toshio Kuratomi",1
"Rene Moser,Alvaro Aleman",1
"Prasad Katti,Mike Wiebe",1
"Prasad Katti,Kevin C",1
"Prasad Katti,Dag Wieers",1
"Prasad Katti,Brian Coca",1
"Pradeep,John R Barker",1
"Pomin Wu,Robin Roth",1
"Pomin Wu,René Moser",1
"Pluggi,Eugene Zvyagintsev",1
"Pitsanu Swangpheaw,Fabio Alessandro Locati",1
"Prasad Katti,Sloane Hertel",1
"Rene Moser,Adrian Likins",1
"Reed Murphy,Michael DeHaan",1
"Ravi Bhure,Brian Coca",1
"Ratnadeep Debnath,Toshio Kuratomi",1
"Raphaël Dubigny,james-prior",1
"Ramunas Dronga,Toshio Kuratomi",1
"Ramunas Dronga,Ramunas",1
"Ramunas,Ramunas Dronga",1
"RJ Nowling,Jonathan Mainguy",1
"Ramon de la Fuente,Robin Schneider",1
"Ramon de la Fuente,Robert Lu",1
"Ramon de la Fuente,Matt Clay",1
"RajeevNambiar,Toshio Kuratomi",1
"Rahul Mehrotra,Toshio Kuratomi",1
"Raghu Udiyar,Andrea Mandolo",1
"Rafal Lewczuk,Stephen Fromm",1
"Rafal Lewczuk,Michael DeHaan",1
"Rabenstein,Ben Visser",1
"Ramon de la Fuente,patrickheeney",1
"Nikolay Ivanko,Guto Andreollo",1
"Nikolai Lifanov,Brian Coca",1
"Nik LaBelle,Baptiste Mille-Mathias",1
"Nijin Ashok,Fabian von Feilitzsch",1
"Nigel Metheringham,Ton Kersten",1
"Nigel Metheringham,Stephen Fromm",1
"Nigel Metheringham,Serge van Ginderachter",1
"Nigel Metheringham,Michael DeHaan",1
"Peter Bwire,Florian Apolloner",1
"NielsH,Toshio Kuratomi",1
"Niels de Vos,James Cammarata",1
"Nicolas Porcel,Abhijeet Kasurde",1
"Nicolas P,Jairo Llopis",1
"Nicolas Landais,Brian Geihsler",1
"Nicolas Grilly,Dale Sedivec",1
"Nicolas Brisac,Greg DeKoenigsberg",1
"Nicolas Boutet,Constantin",1
"Nigel Metheringham,Mark Maas",1
"Omri Iluz,Toshio Kuratomi",1
"Omar Khan,Andrew Pashkin",1
"Olivier Clavel,Sandra McCann",1
"Olivier Boukili,Fabio Alessandro Locati",1
"Olivier BLIN,Ganesh Nalawade",1
"Oleg Senin,Tobias Wolf",1
"Oleg A. Mamontov,Carlo Mandelli",1
"Olaf Kilian,Toshio Kuratomi",1
"Nikolay Sokolov,James Cammarata",1
"Nitin Madhok,Michael DeHaan",1
"Nils Steinger,Brian Coca",1
"Nils Pascal Illenseer,Mike Rostermund",1
"Nilashish Chakraborty,kr3ator",1
"Nilashish Chakraborty,Rohit",1
"Nilashish Chakraborty,Nathan Swartz",1
"Nilashish Chakraborty,John R Barker",1
"Niku Toivola,Toshio Kuratomi",1
"Niku Toivola,James Tanner",1
"Olaf Kilian,Brian Coca",1
"Nathaniel Felsen,Gilad Peleg",1
"Nathaniel Case,bdowling",1
"Nathaniel Case,Sumit Jaiswal",1
"Nathaniel Case,Senthil Kumar Ganesan",1
"Nathaniel Case,Rob",1
"Nathaniel Case,Olivier BLIN",1
"Nathaniel Case,Nilashish Chakraborty",1
"Nathaniel Case,Miguel Angel Muñoz González",1
"Nick Piper,Grégory",1
"Nathaniel Case,Lindsay Hill",1
"Nathaniel Case,Ivan Bojer",1
"Nathaniel Case,Frederic Lepied",1
"Nathaniel Case,Felix Fontein",1
"Nathaniel Case,Eric Brown",1
"Nathaniel Case,Daniel Shepherd",1
"Nathaniel Case,Daniel",1
"Nathaniel Case,Colin Nolan",1
"Nathaniel Case,Adrian Likins",1
"Nathaniel Case,Michael Scherer",1
"Nick Nabb,Mariusz Kryński",1
"Nick Lopez,XuLei Ren",1
"Nick Harring,Brian Coca",1
"Nick Aslanidis,rip777",1
"Nick Aslanidis,nitzmahone",1
"Nick Aslanidis,naslanidis",1
"Nick Aslanidis,Brad Davidson",1
"Nicholas O'Connor,Toshio Kuratomi",1
"Nathaniel Nutter,Matt Clay",1
"Nicholas DeClario,Joseph Tate",1
"Nic O'Connor,Tom Paine",1
"Niall Donegan,Brian Coca",1
"NewGyu,Greg DeKoenigsberg",1
"Ner'zhul,René Moser",1
"Ner'zhul,Michael Scherer",1
"Ner'zhul,Brian Coca",1
"Nejc Zupan,Sam Kottler",1
"Neil Saunders,@",1
"Nicholas Morsman,Toshio Kuratomi",1
"Paulo Matias,Matt Clay",1
"Paul Seiffert,Jordan Cohen",1
"Paul Sbarra,Shaun Zinck",1
"Paul Neumann,Ganesh Nalawade",1
"Paul Montero,Karl Bergström",1
"Paul Markham,Konstantin Manna",1
"Paul Geraghty,Sébastien Gross",1
"Paul Gear,Matt Martz",1
"Ondra Machacek,Dag Wieers",1
"Paul Durivage,Thomas Omans",1
"Paul Durivage,Michael DeHaan",1
"Paul Durivage,James Cammarata",1
"Paul Durivage,Fabio Alessandro Locati",1
"Paul Durivage,Craig Ackerman",1
"Paul Durivage,Chris Church",1
"Paul Bourdel,Toshio Kuratomi",1
"Paul Bourdel,Jean-Fred Berthelot",1
"Paul Freeman,Florian Apolloner",1
"Pete Travis,Brian Coca",1
"Pete Travis,@",1
"Pepe Barbe,nitzmahone",1
"Pepe Barbe,Trond Hindenes",1
"Pepe Barbe,Michael DeHaan",1
"Pepe Barbe,Greg DeKoenigsberg",1
"Pepe Barbe,Derek Carter",1
"Pepe Barbe,Daniel Hokka Zakrisson",1
"Pavan Bidkar,Gonéri Le Bouder",1
"Pedro Romano,Toshio Kuratomi",1
"Pedro Magalhães,Mark Chappell",1
"Pedro Magalhães,Fortinet Core CSE NA",1
"Pedro Gomes,Major Hayden",1
"Pavol Ipoth,p53",1
"Pavel Sychev,David Hocky",1
"Pavel Samokha,Daniel Vigueras",1
"Pavel Derendyaev,Brian Coca",1
"Pavel Antonov,Jim Kytola",1
"Pedro Salgado,Brian Coca",1
"Pascal Grange,Brian Coca",1
"Pascal Borreli,Brian Coca",1
"Paddy Newman,Brian Coca",1
"P Stark,Michael Scherer",1
"Otto Kekäläinen,Greg DeKoenigsberg",1
"Orion Poplawski,Shinichi TAMURA",1
"Orion Poplawski,Brian Coca",1
"Onni Hakala,ovcharenko",1
"Paul Belanger,Mike Wiebe",1
"Ondra Machacek,maorlipchuk",1
"Ondra Machacek,Yaniv Kaul",1
"Ondra Machacek,Vatsal Parekh",1
"Ondra Machacek,Sharon Gratch",1
"Ondra Machacek,René Moser",1
"Ondra Machacek,Michael Scherer",1
"Ondra Machacek,Matt Clay",1
"Ondra Machacek,Martin Nečas",1
"Ondra Machacek,GUILLAUME GROSSETIE",1
"Ondra Machacek,s-hertel",1
"Paul Belanger,Ganesh Nalawade",1
"Paul Armstrong,James Cammarata",1
"Patrik Lundin,Tim G",1
"Patrik Lundin,Jan-Piet Mens",1
"Patrik Lundin,James Cammarata",1
"Patrik Lundin,Fabio Alessandro Locati",1
"Patrick Uiterwijk,Fabio Alessandro Locati",1
"Patrick Smith,patrickheeney",1
"Patrick Callahan,Michael DeHaan",1
"Patrick Pelletier,Nigel Metheringham",1
"Patrick Ogenstad,James Cammarata",1
"Patrick Ogenstad,Jacob McGill",1
"Patrick Michaud,Brian Coca",1
"Patrick McConnell,Toshio Kuratomi",1
"Patrick Marques,John Barker",1
"Patrick Gerken,Sam Hanes",1
"Patrick Galbraith,Harlan Lieberman-Berg",1
"Patrick F. Marques,Asara",1
"Patrick Roby,Apoorva Kulkarni",1
"chouseknecht,jjshoe",1
"chouseknecht,jctanner",1
"chouseknecht,h-hirokawa",1
"chouseknecht,Stefan Hajnoczi",1
"chouseknecht,Rene Moser",1
"chouseknecht,Mike Mars",1
"chouseknecht,Linus Arver",1
"chouseknecht,John R Barker",1
"chouseknecht,John Barker",1
"chouseknecht,Jirayut 'Dear' Nimsaeng",1
"Stoned Elipot,Maykel Moya",1
"chouseknecht,Hagen Kuehn",1
"chkp-orso,Ujwal Komarla",1
"chkp-orso,Rohit",1
"chkp-orso,Mark Goddard",1
"camradal,Toshio Kuratomi",1
"callipeo,mattymo",1
"bw-will-usher,Toshio Kuratomi",1
"bugchecker,Toshio Kuratomi",1
"brannon,Trond Hindenes",1
"brannon,Chrrrles Paul",1
"chouseknecht,James Cammarata",1
"denisecheng,ERIK",1
"defunct,Jasper Lievisse Adriaanse",1
"decentral1se,Lukas Kämmerling",1
"dbhirko,whiter",1
"davidobrien1,Yannig Perré",1
"davidobrien1,Trond Hindenes",1
"daveres,Guido Lorenz",1
"daniel-sc,Tim Alkemade",1
"daniel-sc,Brian Coca",1
"dagnello,David Shrewsbury",1
"chouseknecht,muxator",1
"curious-eyes,@",1
"cspollar,Brian Coca",1
"cspollar,@",1
"colynn.liu,Brian Coca",1
"codyrat,Peter Sprygada",1
"codehopper-uk,Kevin Hildebrand",1
"cocoy,John Kleint",1
"cnasten,Ivan Vanderbyl",1
"chrisweaver,René Moser",1
"chris93111,Klaus Frank",1
"curry9999,Tim Rupp",1
"autotune,Will Thames",1
"autotune,Matt Martz",1
"astro44,simplesteph",1
"arnonki,Sloane Hertel",1
"argo1984,Eike Frost",1
"aperigault,Ner'zhul",1
"aperigault,Dag Wieers",1
"apenav,James Tanner",1
"anshulbehl,sushma-alethea",1
"anshulbehl,Mark Chappell",1
"bonzi316,S. Veyrié",1
"anshulbehl,Jeff Geerling",1
