Field,Value
"Sergey M․,MikeCol",1
"Sergey M․,Martin Trigaux",1
"Sergey M․,Lukáš Lalinský",1
"Sergey M․,Kagami Hiiragi",1
"Sergey M․,Juan C. Olivares",1
"Sergey M․,Jouke Waleson",1
"Sergey M․,Joost Verdoorn",1
"Sergey M․,John Hawkinson",1
"Sergey M․,Johannes Knoedtel",1
"Sergey M․,Tim Broder",1
"Sergey M․,Thomas Jost",1
"Sergey M․,TRox1972",1
"Sergey M․,Soneé John",1
"Sergey M․,Slava Shklyaev",1
"Sergey M․,Sergey M.",1
"Emmanuel Froissart,Sergey M․",1
"Emilien Kenler,Jaime Marquínez Ferrándiz",1
"Elias Probst,Sergey M․",1
"Eitan Postavsky,Sergey M․",1
"Eduardo Ferro,felix",1
"Eduardo Ferro,Jaime Marquínez Ferrándiz",1
"Déstin Reed,Yen Chi Hsuan",1
"Déstin Reed,Nehal Patel",1
"Duncan Keall,Leslie P. Polzer",1
"Duncan,Yen Chi Hsuan",1
"Sergey M․,snipem",1
"Sergey M․,skacurt",1
"Sergey M․,scil",1
"Sergey M․,random-nick",1
"Sergey M․,phaer",1
"Sergey M․,motophil",1
"Sergey M․,mars67857",1
"Sergey M․,j",1
"Sergey M․,gfabiano",1
"Sergey M․,fnord",1
"Sergey M․,fiocfun",1
"Sergey M․,einstein95",1
"Sergey M․,charon2019",1
"Sergey M․,bpfoley",1
"Sergey M․,biwubo",1
"Sergey M․,atomic83",1
"David Haberthür,Sergey M․",1
"David Haberthür,Fabian Stahl",1
"SyxbEaEQ2,Philipp Hagemeister",1
"Surya Oktafendri,Sergey M․",1
"Sukhbir Singh,Sergey M․",1
"Sukhbir Singh,Remita Amine",1
"Steven Gosseling,Sergey M․",1
"Stephen Stair,dmsummers",1
"Soneé John,Sergey M․",1
"Slava Shklyaev,Sergey M․",1
"Simon Sawicki,bashonly",1
"Shadab Zafar,remitamine",1
"Serkora,Sergey M․",1
"Sergey M․,zx8",1
"Sergey M․,troywith77",1
"Sergey M․,thc202",1
"Tatsh,Sergey M․",1
"Tailszefox,Sergey M․",1
"TRox1972,Aleksandar Topuzovic",1
"Dracony,Sergey M․",1
"DrWursterich,Remita Amine",1
"Dominik Heidler,Philipp Hagemeister",1
"Dimitre Liotev,Sergey M․",1
"Devon Meunier,Sergey M․",1
"DesweR,Sergey M․",1
"Derek Land,Sergey M․",1
"Delon,Sergey M․",1
"David-Development,Philipp Hagemeister",1
"David-Development,David Development",1
"David Wagner,Sergey M.",1
"David Triendl,Johny Mo Swag",1
"David Rabinowitz,Sergey M․",1
"Tobias Florek,Sergey M․",1
"Tobias Bell,Sergey M․",1
"Tithen-Firion,Zack Fernandes",1
"Tithen-Firion,Remita Amine",1
"Timmy,Sergey M․",1
"Timendum,Remita Amine",1
"Tim Landscheidt,Sergey M․",1
"Tim Douglas,Johny Mo Swag",1
"Tim Broder,Sergey M․",1
"Throaway,Sergey M․",1
"Thomas Christlieb,Yen Chi Hsuan",1
"Thomas Christlieb,Ricardo Constantino",1
"Thijs Vermeir,Sergey M․",1
"TheRealDude2,Sergey M․",1
"Tatsuyuki Ishi,Sergey M․",1
"Tatsuyuki Ishi,Sergey M",1
"Witold Baryluk,Filippo Valsorda",1
"WassimAttar,Sergey M.",1
"Wandang,Sergey M․",1
"Vobe,Sergey M․",1
"Vitaliy Syrchikov,Sergey M․",1
"Viren Rajput,Remita Amine",1
"Viktor Szakats,Sergey M․",1
"Vijay Singh,Sergey M․",1
"Vignesh Venkat,Sergey M․",1
"Vid,Allan Daemon",1
"Vasyl' Vavrychuk,Ricardo Garcia",1
"Varun,Sergey M․",1
"Valentin Metz,fonkap",1
"Tomáš Čech,Sergey M․",1
"Tobias Kunze,Tobias Gruetzmacher",1
"Tobias Kunze,Remita Amine",1
"Daniel Twardowski,Remita Amine",1
"Daniel Peukert,Sergey M․",1
"Daniel Höpfl,Sergey M․",1
"Dan Weber,Sergey M․",1
"Yen Chi Hsuan,Sergey M.",1
"Yen Chi Hsuan,Philip Huppert",1
"Yen Chi Hsuan,Peter Rowlands",1
"Yen Chi Hsuan,Paul Hartmann",1
"Yen Chi Hsuan,N1k145",1
"Yen Chi Hsuan,Kacper Michajłow",1
"Yen Chi Hsuan,Chih-Hsuan Yen",1
"Yen Chi Hsuan,Alex Seiler",1
"Xuan Hu (Sean),Sergey M․",1
"Xie Yanbo,Remita Amine",1
"Xiao Di Guan,Sergey M․",1
"Witold Baryluk,Ricardo Garcia",1
"Yen Chi Hsuan,fnord",1
"Yen Chi Hsuan,bzc6p",1
"Yen Chi Hsuan,Vijay Singh",1
"Yen Chi Hsuan,Tjark Saul",1
"Yen Chi Hsuan,TRox1972",1
"David Fabijan,Sergey M․",1
"David Fabijan,Philipp Hagemeister",1
"David Fabijan,Naglis Jonaitis",1
"David Development,Philipp Hagemeister",1
"Dave Vasilevsky,Philipp Hagemeister",1
"Dave Loyall,Sergey M․",1
"Dave,Sergey M․",1
"Dario Guarascio,Philipp Hagemeister",1
"Dao Hoang Son,Philipp Hagemeister",1
"Dao Hoang Son,Oskar Jauch",1
"Danko Alexeyev,cryzed",1
"bonfy,Sergey M․",1
"bitraid,Sergey M․",1
"beefchop,Remita Amine",1
"bashonly,dirkf",1
"aystroganov@gmail.com,Sergey M․",1
"atomic83,Sergey M․",1
"anovicecodemonkey,Naglis Jonaitis",1
"alimirjamali,Philipp Hagemeister",1
"aerworker,Sergey M․",1
"aegamesi,Sergey M․",1
"Zhong Jianxin,Thor77",1
"Zhong Jianxin,Sergey M․",1
"Your Name,Thijs Vermeir",1
"Yen Chi Hsuan,venth",1
"Yen Chi Hsuan,stepshal",1
"Yen Chi Hsuan,robin",1
"Christopher Krooss,Philipp Hagemeister",1
"Christoph Döpmann,Sergey M․",1
"Chirantan Ekbote,Filippo Valsorda",1
"cpm,Sergey M․",1
"corone17,Sergey M․",1
"coreynicholson,Sergey M․",1
"coolsa,Sergey M․",1
"codesparkle,Sergey M․",1
"codesparkle,Philipp Hagemeister",1
"clauderains,Sergey M․",1
"cladmi,Sergey M․",1
"chaoskagami,Sergey M․",1
"chaos33,Sergey M․",1
"catlover999,Sergey M․",1
"cant-think-of-a-name,Sergey M․",1
"bpfoley,Sergey M․",1
"danut007ro,Philipp Hagemeister",1
"danut007ro,Danko Alexeyev",1
"dannyc@omega,dannycolligan",1
"d2au,Sergey M․",1
"Dan Weber,Namnamseo",1
"Daan van Vugt,Sergey M․",1
"Cássio Ávila,zraktvor",1
"Cyril Roelandt,Filippo Valsorda",1
"Craig Markwardt,Jaime Marquínez Ferrándiz",1
"Cory Hall,Sergey M․",1
"Corey Nicholson,Sergey M․",1
"Cian Ruane,Sergey M․",1
"Christopher Smith,luboss",1
"Christopher Smith,Sergey M․",1
"Christopher Neugebauer,Philipp Hagemeister",1
"Christopher Neugebauer,Filippo Valsorda",1
"dwemthy,Sergey M․",1
"dundua,Sergey M․",1
"dubber0,Sergey M․",1
"dubber0,John D",1
"dst,Sergey M.",1
"dmsummers,Remita Amine",1
"dirkf,pukkandan",1
"dirkf,hatsomatt",1
"dirkf,df",1
"dirkf,bashonly",1
"dirkf,Sergey M․",1
"dirkf,Remita Amine",1
"dirkf,Aaron Tan",1
"dinesh,winwon",1
"dinesh,Philipp Hagemeister",1
"dequis,Philipp Hagemeister",1
"fnord,Yen Chi Hsuan",1
"fluks,Sergey M․",1
"flatgreen,Sergey M․",1
"fiocfun,Sergey M․",1
"Charles Chen,Sergey M․",1
"Charles Chen,Philipp Hagemeister",1
"Cédric Luthi,Sergey M․",1
"Celthi,Yen Chi Hsuan",1
"Carlos Ramos,Philipp Hagemeister",1
"Camillo Dell'mour,Jaime Marquínez Ferrándiz",1
"Brian Foley,remitamine",1
"Benjamin Congdon,remitamine",1
"Behrooz,Sergey M․",1
"Batuhan's Unmaintained Account,Sergey M․",1
"felix,Ondřej Caletka",1
"felix,Jeff Buchbinder",1
"igv,Sergey M․",1
"hurda,Philipp Hagemeister",1
"huohuarong,Jaime Marquínez Ferrándiz",1
"hub2git,Sergey M․",1
"hojel,Sergey M․",1
"hcwhan,Sergey M․",1
"hassaanaliw,Jaime Marquínez Ferrándiz",1
"gritstub,Sergey M․",1
"gkoelln,Remita Amine",1
"geditorit,Sergey M․",1
"geditorit,Remita Amine",1
"gdzx,Remita Amine",1
"gcmalloc,Philipp Hagemeister",1
"gam2046,forDream",1
"forDream,Yen Chi Hsuan",1
"fnord,ping",1
"logon84,Sergey M․",1
"lkho,Yen Chi Hsuan",1
"kkalpakloglou,Filippo Valsorda",1
"kitty,Sergey M․",1
"kinetoskombi,Sergey M․",1
"kikuyan,dirkf",1
"kidol,Sergey M․",1
"kennell,Sergey M․",1
"kaspi,remitamine",1
"julien,Philipp Hagemeister",1
"jomo,Sergey M․",1
"jjatria,Sergey M․",1
"jhwgh1968,Anthony Fok",1
"james,Sergey M․",1
"jahudka,Sergey M․",1
"iwconfig,v-delta",1
"Anton Larionov,Sergey M․",1
"mrBliss,Alex Seiler",1
"motophil,Yen Chi Hsuan",1
"motophil,Sergey M․",1
"mjdubell,Sergey M․",1
"minusf,Sergey M․",1
"migbac,Jelle van der Waa",1
"mexican porn commits,Sergey M․",1
"mc2avr,Philipp Hagemeister",1
"mc2avr,M.Yasoob Khalid",1
"mars67857,Sergey M․",1
"mars67857,Remita Amine",1
"m0viefreak,Sergey M.",1
"luceatnobis,Sergey M․",1
"luboss,coreynicholson",1
"luboss,Sergey M․",1
"newtonelectron,Sergey M․",1
"net,Naglis Jonaitis",1
"net,Mats",1
"nawl,Sergey M․",1
"naglis,Sergey M․",1
"mttronc,Sergey M․",1
"mrkrossxdx,Sergey M․",1
"Barbara Miller,Sergey M․",1
"Austin Adams,Sergey M․",1
"Aurélien Grosdidier,Sergey M․",1
"Aurélien Dunand,Sergey M․",1
"Arjun Sreedharan,Jaime Marquínez Ferrándiz",1
"Ariset Llerena,pulpe",1
"Archanamiya,Ricardo Garcia",1
"Anton Novosyolov,Philipp Hagemeister",1
"Anton Larionov,net",1
"Andrew Udvare,Tatsh",1
"phaer,Philipp Hagemeister",1
"peugeot,t0mm0",1
"peugeot,Naglis Jonaitis",1
"pachacamac,Philipp Hagemeister",1
"pachacamac,Jaime Marquínez Ferrándiz",1
"ozburo,Sergey M․",1
"ovitei,Sergey M․",1
"oteng,Philipp Hagemeister",1
"nyorain,Sergey M․",1
"nulloz,Philipp Hagemeister",1
"nmrugg,Sergey M․",1
"niebles,Philipp Hagemeister",1
"ngld,remitamine",1
"ngld,nyuszika7h",1
"newtonelectron,felix",1
"ping,Philip Xu",1
"ping,Mister Hat",1
"phlip,Sergey M․",1
"phaer,Timendum",1
"Anton Larionov,Naglis Jonaitis",1
"Anthony Weems,Philipp Hagemeister",1
"Anthony Weems,Jaime Marquínez Ferrándiz",1
"Anthony Fok,Sergey M․",1
"Anssi Hannula,Sergey M․",1
"Anna Bernardi,Filippo Valsorda",1
"Anisse Astier,Philipp Hagemeister",1
"Andy Savicki,Sergey M․",1
"András Veres-Szentkirályi,Sergey M․",1
"Andrzej Lichnerowicz,Sergey M․",1
"AndroKev,Jaime Marquínez Ferrándiz",1
"AndrewMBL,Sergey M․",1
"remitamine,Founder Fang",1
"remitamine,Brian Foley",1
"reddraggone9,Yen Chi Hsuan",1
"reddraggone9,Sergey M․",1
"quinlander,Remita Amine",1
"pyed,Sergey M․",1
"pyed,Abdulelah Alfntokh",1
"pulpe,Sergey M.",1
"pulpe,Sergey M",1
"pulpe,Philipp Hagemeister",1
"pulpe,Anthony J. Bentley",1
"pulpe,Adam Malcontenti-Wilson",1
"pukkandan,df",1
"plroman,Sergey M․",1
"pishposhmcgee,Sergey M․",1
"piplongrun,Sergey M․",1
"remitamine,Sergey M?",1
"remitamine,Sergey M.",1
"remitamine,Remita Amine",1
"Andrew J. Erickson,Sergey M․",1
"Andrew Bottom,Sergey M․",1
"Andrew ""Akari"" Alexeyew,Dankryn",1
"AndreiArba,patrickslin",1
"Andreas Schmitz,Sergey M.",1
"Andras Elso,Philipp Hagemeister",1
"Anarky,Sergey M․",1
"Anand Babu Periasamy,Philipp Hagemeister",1
"Amish Bhadeshia,Sergey M․",1
"Amish Bhadeshia,Mohammad Teimori Pabandi",1
"Alpesh Valia,Sergey M․",1
"Ali Irani,Sergey M․",1
"remitamine,Lucas",1
"sh!zeeg,Philipp Hagemeister",1
"sceext,Yen Chi Hsuan",1
"sceext,Sergey M․",1
"rzhxeo,Pierre Rudloff",1
"rzhxeo,Filippo Valsorda",1
"rupertbaxter2,Philipp Hagemeister",1
"runningbits,Sergey M․",1
"rrooij,ping",1
"rrooij,Yen Chi Hsuan",1
"rr-,Sergey M․",1
"renalid,Remita Amine",1
"remitamine,slangangular",1
"remitamine,pingtux",1
"remitamine,flatgreen",1
"remitamine,ckuu",1
"remitamine,TRox1972",1
"AGSPhoenix,Philipp Hagemeister",1
"zx8,Roman Le Négrate",1
"0x9fff00,Sergey M․",1
"zraktvor,Sergey M․",1
"zouhair,Jaime Marquínez Ferrándiz",1
"xuhaomin,Sergey M․",1
"xavier,dinesh",1
"23rd,Sergey M․",1
"tetra-eder,Sergey M․",1
"teemuy,Sergey M․",1
"t0mm0,Philipp Hagemeister",1
"t0mm0,Matthew Rayfield",1
"t0mm0,Jaime Marquínez Ferrándiz",1
"steven7851,Yen Chi Hsuan",1
"spvkgn,Sergey M․",1
"sourcerect,Sergey M․",1
"vobe,Sergey M․",1
"tsia,Remita Amine",1
"tom,Sergey M․",1
"tinybug,Sergey M․",1
"tiktok,Philipp Hagemeister",1
"theychx,Sergey M․",1
"theGeekPirate,remitamine",1
"theGeekPirate,Sergey M․",1
"Adrian Kretz,Jaime Marquínez Ferrándiz",1
"Adrian Heine,Sergey M․",1
"Adam Voss,Sergey M․",1
"Adam Mesha,Philipp Hagemeister",1
"Adam Malcontenti-Wilson,Keith Beckman",1
"Adam Glenn,Jaime Marquínez Ferrándiz",1
"Abhishek Kedia,Sergey M․",1
"Abdulelah Alfntokh,Philipp Hagemeister",1
,
Committer Timezone Distribution,Unique Timezones: 26
Timezone,Commits
+00:00,327
+01:00,5604
+02:00,3004
+03:00,123
+03:30,1
+04:00,18
+04:30,5
+05:00,77
+05:30,38
+06:00,2898
+07:00,4665
+08:00,1568
+09:00,19
+09:30,5
+10:00,23
+10:30,6
+11:00,12
+12:00,6
+13:00,5
-02:00,22
-03:00,45
-04:00,66
-05:00,102
-06:00,13
-07:00,155
-08:00,91
,
Contributors Experience,Average across 1231 files: 69.99%
File,Top Contributor Share (%)
.hgignore,100.00
index.html.in,100.00
generate-index,100.00
youtube-dl.dev,100.00
test/test_div.py,100.00
devscripts/posix-locale.sh,100.00
youtube_dl/PostProcessing.py,100.00
devscripts/wine-py2exe.sh,100.00
youtube_dl/trivialjson.py,100.00
a.c,100.00
