Project_Name,Author,Mean_Commit_Time,Total_Code_Churn,Average_Daily_Code_Churn,Average_Daily_Num_Commits,Total_Commits
wave,Michael Scott Cuthbert,57.6,96,19.2,4.0,20
wave,Patrick Chauncey,112.78,3264,130.56,2.24,56
wave,Prithvi Prabhu,140.32488196671346,211982,1197.638418079096,5.785310734463277,1024
wave,lo5,160.22857142857143,797,99.625,3.0,24
wave,mturoci,116.24962121212121,18085,411.02272727272725,2.6136363636363638,115
wave-apps,Dulaj Atapattu,54.22358687494137,727079,38267.31578947369,10.789473684210526,205
wave-apps,Michael Scott Cuthbert,63.361111111111114,657122,73013.55555555556,4.333333333333333,39
wave-apps,Vijitha Ekanayake,159.20771604938273,720169,26672.925925925927,5.407407407407407,146
web-ui,Richardson Gunde,98.375,648,162.0,10.0,40
web-ui,katiue,85.45791463438522,2465,352.14285714285717,8.285714285714286,58
web-ui,meshkatshb,14.86904761904762,320,53.333333333333336,5.0,30
web-ui,vvincent1234,198.11904761904765,1149,164.14285714285714,3.5714285714285716,25
wikitok,Isaac Gemal,150.02173913043478,6828,1707.0,8.25,33
yolov12,田运杰,75.68456625074272,106081,8840.083333333334,12.833333333333334,154
