Project Name,Author,Code Churn,Bug Fix Commit Count,Avg PR Merge Time (hours),Avg Issue Resolution Time (hours),Lead Time for Changes (hours),Code Churn per PR,Issue Re-opening Rate,Total Commits,Total PRs,Total Issues,Total Code Reviews,Total CI/CD Runs,CI/CD Success Rate,Total Deployments,Total Contributors
ansible,ewubnhn,1,21561,31.8999537,11.863680555555556,43.76363425555556,0.032258064516129,695.516129032258,1,30,30,30,0,0.9666666666666668,0,30
ansible,f-bor,1898,64683,31.8999537,11.863680555555556,43.76363425555556,20.408602150537636,695.516129032258,3,30,30,30,0,0.9666666666666668,0,30
ansible,fabios,25,107805,31.899953700000005,11.863680555555556,43.76363425555556,0.16129032258064516,695.516129032258,5,30,30,30,0,0.9666666666666668,0,30
ansible,fajpunk,2,21561,31.8999537,11.863680555555556,43.76363425555556,0.064516129032258,695.516129032258,1,30,30,30,0,0.9666666666666668,0,30
ansible,fallencliff,64,43122,31.8999537,11.863680555555556,43.76363425555556,1.032258064516129,695.516129032258,2,30,30,30,0,0.9666666666666668,0,30
ansible,fantashley,1,43122,31.8999537,11.863680555555556,43.76363425555556,0.0161290322580645,695.516129032258,2,30,30,30,0,0.9666666666666668,0,30
ansible,faust64,2,43122,31.8999537,11.863680555555556,43.76363425555556,0.032258064516129,695.516129032258,2,30,30,30,0,0.9666666666666668,0,30
ansible,fbourqui,-2,21561,31.8999537,11.863680555555556,43.76363425555556,-0.064516129032258,695.516129032258,1,30,30,30,0,0.9666666666666668,0,30
ansible,fdeschamps,0,21561,31.8999537,11.863680555555556,43.76363425555556,0.0,695.516129032258,1,30,30,30,0,0.9666666666666668,0,30
ansible,fdupoux,12,150927,31.8999537,11.863680555555556,43.763634255555566,0.05529953917050693,695.5161290322582,7,30,30,30,0,0.9666666666666668,0,30
ansible,feliksik,23,21561,31.8999537,11.863680555555556,43.76363425555556,0.7419354838709677,695.516129032258,1,30,30,30,0,0.9666666666666668,0,30
ansible,felyl-github,0,64683,31.8999537,11.863680555555556,43.76363425555556,0.0,695.516129032258,3,30,30,30,0,0.9666666666666668,0,30
ansible,fessmage,6,21561,31.8999537,11.863680555555556,43.76363425555556,0.1935483870967742,695.516129032258,1,30,30,30,0,0.9666666666666668,0,30
ansible,fhiyo,15,21561,31.8999537,11.863680555555556,43.76363425555556,0.4838709677419355,695.516129032258,1,30,30,30,0,0.9666666666666668,0,30
ansible,file not found,0,21561,31.8999537,11.863680555555556,43.76363425555556,0.0,695.516129032258,1,30,30,30,0,0.9666666666666668,0,30
ansible,flawaetz,0,21561,31.8999537,11.863680555555556,43.76363425555556,0.0,695.516129032258,1,30,30,30,0,0.9666666666666668,0,30
ansible,flowerysong,319,539025,31.8999537,11.863680555555556,43.76363425555556,0.41161290322580646,695.516129032258,25,30,30,30,0,0.9666666666666668,0,30
ansible,fluxcess,1,21561,31.8999537,11.863680555555556,43.76363425555556,0.032258064516129,695.516129032258,1,30,30,30,0,0.9666666666666668,0,30
ansible,follower,1,215610,31.899953700000005,11.863680555555556,43.76363425555556,0.0032258064516128998,695.516129032258,10,30,30,30,0,0.9666666666666668,0,30
ansible,fosslinux,4,21561,31.8999537,11.863680555555556,43.76363425555556,0.1290322580645161,695.516129032258,1,30,30,30,0,0.9666666666666668,0,30
ansible,frankshen01,10147,344976,31.8999537,11.863680555555556,43.76363425555556,20.45766129032258,695.516129032258,16,30,30,30,0,0.9666666666666668,0,30
ansible,freddiewanah,-3,21561,31.8999537,11.863680555555556,43.76363425555556,-0.0967741935483871,695.516129032258,1,30,30,30,0,0.9666666666666668,0,30
ansible,fredericve,80,21561,31.8999537,11.863680555555556,43.76363425555556,2.5806451612903225,695.516129032258,1,30,30,30,0,0.9666666666666668,0,30
ansible,freshlikeesch,0,21561,31.8999537,11.863680555555556,43.76363425555556,0.0,695.516129032258,1,30,30,30,0,0.9666666666666668,0,30
ansible,fti7,4,21561,31.8999537,11.863680555555556,43.76363425555556,0.1290322580645161,695.516129032258,1,30,30,30,0,0.9666666666666668,0,30
ansible,ftigeot,3,21561,31.8999537,11.863680555555556,43.76363425555556,0.0967741935483871,695.516129032258,1,30,30,30,0,0.9666666666666668,0,30
ansible,ftntcorecse,36365,884001,31.8999537,11.863680555555556,43.76363425555556,28.611329661683712,695.516129032258,41,30,30,30,0,0.9666666666666668,0,30
ansible,fullergalway,0,21561,31.8999537,11.863680555555556,43.76363425555556,0.0,695.516129032258,1,30,30,30,0,0.9666666666666668,0,30
ansible,furhouse,3,21561,31.8999537,11.863680555555556,43.76363425555556,0.0967741935483871,695.516129032258,1,30,30,30,0,0.9666666666666668,0,30
ansible,fxfitz,-7,43122,31.8999537,11.863680555555556,43.76363425555556,-0.1129032258064516,695.516129032258,2,30,30,30,0,0.9666666666666668,0,30
ansible,g-k-r,14,86244,31.8999537,11.863680555555556,43.76363425555556,0.1129032258064516,695.516129032258,4,30,30,30,0,0.9666666666666668,0,30
ansible,gaellick,10,21561,31.8999537,11.863680555555556,43.76363425555556,0.3225806451612903,695.516129032258,1,30,30,30,0,0.9666666666666668,0,30
ansible,gamename,0,21561,31.8999537,11.863680555555556,43.76363425555556,0.0,695.516129032258,1,30,30,30,0,0.9666666666666668,0,30
ansible,gamuniz,627,64683,31.8999537,11.863680555555556,43.76363425555556,6.741935483870968,695.516129032258,3,30,30,30,0,0.9666666666666668,0,30
ansible,gaoruifeng,0,21561,31.8999537,11.863680555555556,43.76363425555556,0.0,695.516129032258,1,30,30,30,0,0.9666666666666668,0,30
ansible,gardouille,1,21561,31.8999537,11.863680555555556,43.76363425555556,0.032258064516129,695.516129032258,1,30,30,30,0,0.9666666666666668,0,30
ansible,gcagle3,38,21561,31.8999537,11.863680555555556,43.76363425555556,1.2258064516129032,695.516129032258,1,30,30,30,0,0.9666666666666668,0,30
ansible,gdiamond,7,43122,31.8999537,11.863680555555556,43.76363425555556,0.1129032258064516,695.516129032258,2,30,30,30,0,0.9666666666666668,0,30
ansible,gduke,4,21561,31.8999537,11.863680555555556,43.76363425555556,0.1290322580645161,695.516129032258,1,30,30,30,0,0.9666666666666668,0,30
ansible,gekmihesg,21,21561,31.8999537,11.863680555555556,43.76363425555556,0.6774193548387096,695.516129032258,1,30,30,30,0,0.9666666666666668,0,30
ansible,geliwei,8,21561,31.8999537,11.863680555555556,43.76363425555556,0.2580645161290322,695.516129032258,1,30,30,30,0,0.9666666666666668,0,30
ansible,gen2kes,97,21561,31.8999537,11.863680555555556,43.76363425555556,3.129032258064516,695.516129032258,1,30,30,30,0,0.9666666666666668,0,30
ansible,george k,0,21561,31.8999537,11.863680555555556,43.76363425555556,0.0,695.516129032258,1,30,30,30,0,0.9666666666666668,0,30
ansible,getjack,1205,172488,31.8999537,11.863680555555556,43.76363425555556,4.858870967741935,695.516129032258,8,30,30,30,0,0.9666666666666668,0,30
ansible,gfrank,676,150927,31.8999537,11.863680555555556,43.763634255555566,3.1152073732718892,695.5161290322582,7,30,30,30,0,0.9666666666666668,0,30
ansible,gfyoung,0,21561,31.8999537,11.863680555555556,43.76363425555556,0.0,695.516129032258,1,30,30,30,0,0.9666666666666668,0,30
ansible,ggeorgg,0,21561,31.8999537,11.863680555555556,43.76363425555556,0.0,695.516129032258,1,30,30,30,0,0.9666666666666668,0,30
ansible,ghislainbourgeois,0,21561,31.8999537,11.863680555555556,43.76363425555556,0.0,695.516129032258,1,30,30,30,0,0.9666666666666668,0,30
ansible,gimoh,4,43122,31.8999537,11.863680555555556,43.76363425555556,0.06451612903225805,695.516129032258,2,30,30,30,0,0.9666666666666668,0,30
ansible,giorgio-v,0,21561,31.8999537,11.863680555555556,43.76363425555556,0.0,695.516129032258,1,30,30,30,0,0.9666666666666668,0,30
ansible,giovannisciortino,28,129366,31.8999537,11.863680555555556,43.76363425555556,0.15053763440860213,695.516129032258,6,30,30,30,0,0.9666666666666668,0,30
ansible,giovtorres,3,43122,31.8999537,11.863680555555556,43.76363425555556,0.04838709677419355,695.516129032258,2,30,30,30,0,0.9666666666666668,0,30
ansible,gl0bus,10,21561,31.8999537,11.863680555555556,43.76363425555556,0.3225806451612903,695.516129032258,1,30,30,30,0,0.9666666666666668,0,30
ansible,glassresistor,0,21561,31.8999537,11.863680555555556,43.76363425555556,0.0,695.516129032258,1,30,30,30,0,0.9666666666666668,0,30
ansible,glovenglaven,51,21561,31.8999537,11.863680555555556,43.76363425555556,1.6451612903225807,695.516129032258,1,30,30,30,0,0.9666666666666668,0,30
ansible,glyngholm,11,21561,31.8999537,11.863680555555556,43.76363425555556,0.3548387096774194,695.516129032258,1,30,30,30,0,0.9666666666666668,0,30
ansible,gmaes,34,21561,31.8999537,11.863680555555556,43.76363425555556,1.096774193548387,695.516129032258,1,30,30,30,0,0.9666666666666668,0,30
ansible,gmdmi,0,21561,31.8999537,11.863680555555556,43.76363425555556,0.0,695.516129032258,1,30,30,30,0,0.9666666666666668,0,30
ansible,goebbe,10,43122,31.8999537,11.863680555555556,43.76363425555556,0.16129032258064516,695.516129032258,2,30,30,30,0,0.9666666666666668,0,30
ansible,gongnan,8,21561,31.8999537,11.863680555555556,43.76363425555556,0.2580645161290322,695.516129032258,1,30,30,30,0,0.9666666666666668,0,30
ansible,goshkis,216,21561,31.8999537,11.863680555555556,43.76363425555556,6.967741935483871,695.516129032258,1,30,30,30,0,0.9666666666666668,0,30
ansible,gp,1,64683,31.8999537,11.863680555555556,43.76363425555556,0.010752688172043,695.516129032258,3,30,30,30,0,0.9666666666666668,0,30
ansible,gratuxri,0,21561,31.8999537,11.863680555555556,43.76363425555556,0.0,695.516129032258,1,30,30,30,0,0.9666666666666668,0,30
ansible,graywulf,6,21561,31.8999537,11.863680555555556,43.76363425555556,0.1935483870967742,695.516129032258,1,30,30,30,0,0.9666666666666668,0,30
ansible,greenbrian,0,21561,31.8999537,11.863680555555556,43.76363425555556,0.0,695.516129032258,1,30,30,30,0,0.9666666666666668,0,30
ansible,gryu7,26,43122,31.8999537,11.863680555555556,43.76363425555556,0.41935483870967744,695.516129032258,2,30,30,30,0,0.9666666666666668,0,30
ansible,gservat,4,64683,31.8999537,11.863680555555556,43.76363425555556,0.04301075268817203,695.516129032258,3,30,30,30,0,0.9666666666666668,0,30
ansible,gstaicu,0,21561,31.8999537,11.863680555555556,43.76363425555556,0.0,695.516129032258,1,30,30,30,0,0.9666666666666668,0,30
ansible,guilhermeoki,17,21561,31.8999537,11.863680555555556,43.76363425555556,0.5483870967741935,695.516129032258,1,30,30,30,0,0.9666666666666668,0,30
ansible,guoqiao,2,21561,31.8999537,11.863680555555556,43.76363425555556,0.064516129032258,695.516129032258,1,30,30,30,0,0.9666666666666668,0,30
ansible,guruevi,3,21561,31.8999537,11.863680555555556,43.76363425555556,0.0967741935483871,695.516129032258,1,30,30,30,0,0.9666666666666668,0,30
ansible,gw0,2,21561,31.8999537,11.863680555555556,43.76363425555556,0.064516129032258,695.516129032258,1,30,30,30,0,0.9666666666666668,0,30
ansible,gw0 [http://gw.tnode.com/],5,43122,31.8999537,11.863680555555556,43.76363425555556,0.08064516129032255,695.516129032258,2,30,30,30,0,0.9666666666666668,0,30
ansible,gyorgypeter,771,21561,31.8999537,11.863680555555556,43.76363425555556,24.870967741935484,695.516129032258,1,30,30,30,0,0.9666666666666668,0,30
ansible,gyurco,-1,64683,31.8999537,11.863680555555556,43.76363425555556,-0.010752688172043036,695.516129032258,3,30,30,30,0,0.9666666666666668,0,30
ansible,h-hirokawa,5,43122,31.8999537,11.863680555555556,43.76363425555556,0.08064516129032255,695.516129032258,2,30,30,30,0,0.9666666666666668,0,30
ansible,h4rr21,26,21561,31.8999537,11.863680555555556,43.76363425555556,0.8387096774193549,695.516129032258,1,30,30,30,0,0.9666666666666668,0,30
ansible,handsomeliu-google,9,43122,31.8999537,11.863680555555556,43.76363425555556,0.14516129032258066,695.516129032258,2,30,30,30,0,0.9666666666666668,0,30
ansible,harrydevine,10,21561,31.8999537,11.863680555555556,43.76363425555556,0.3225806451612903,695.516129032258,1,30,30,30,0,0.9666666666666668,0,30
ansible,helterskelter01,0,21561,31.8999537,11.863680555555556,43.76363425555556,0.0,695.516129032258,1,30,30,30,0,0.9666666666666668,0,30
ansible,herpus-derpus,0,43122,31.8999537,11.863680555555556,43.76363425555556,0.0,695.516129032258,2,30,30,30,0,0.9666666666666668,0,30
ansible,hexagon6,0,21561,31.8999537,11.863680555555556,43.76363425555556,0.0,695.516129032258,1,30,30,30,0,0.9666666666666668,0,30
ansible,hexdump0x0200,200,107805,31.899953700000005,11.863680555555556,43.76363425555556,1.290322580645161,695.516129032258,5,30,30,30,0,0.9666666666666668,0,30
ansible,hfinucane,0,21561,31.8999537,11.863680555555556,43.76363425555556,0.0,695.516129032258,1,30,30,30,0,0.9666666666666668,0,30
ansible,hi117,14,21561,31.8999537,11.863680555555556,43.76363425555556,0.4516129032258064,695.516129032258,1,30,30,30,0,0.9666666666666668,0,30
ansible,hiddenicon,0,21561,31.8999537,11.863680555555556,43.76363425555556,0.0,695.516129032258,1,30,30,30,0,0.9666666666666668,0,30
ansible,higginsd,1,21561,31.8999537,11.863680555555556,43.76363425555556,0.032258064516129,695.516129032258,1,30,30,30,0,0.9666666666666668,0,30
ansible,hitrust,227,21561,31.8999537,11.863680555555556,43.76363425555556,7.32258064516129,695.516129032258,1,30,30,30,0,0.9666666666666668,0,30
ansible,hitsumabushi,8,43122,31.8999537,11.863680555555556,43.76363425555556,0.1290322580645161,695.516129032258,2,30,30,30,0,0.9666666666666668,0,30
ansible,hiyokotaisa,4,64683,31.8999537,11.863680555555556,43.76363425555556,0.043010752688172,695.516129032258,3,30,30,30,0,0.9666666666666668,0,30
ansible,hloeffler,18,43122,31.8999537,11.863680555555556,43.76363425555556,0.29032258064516125,695.516129032258,2,30,30,30,0,0.9666666666666668,0,30
ansible,hoettle,0,21561,31.8999537,11.863680555555556,43.76363425555556,0.0,695.516129032258,1,30,30,30,0,0.9666666666666668,0,30
ansible,housysadm,8,21561,31.8999537,11.863680555555556,43.76363425555556,0.2580645161290322,695.516129032258,1,30,30,30,0,0.9666666666666668,0,30
ansible,houtd,0,21561,31.8999537,11.863680555555556,43.76363425555556,0.0,695.516129032258,1,30,30,30,0,0.9666666666666668,0,30
ansible,howinator,5,21561,31.8999537,11.863680555555556,43.76363425555556,0.1612903225806451,695.516129032258,1,30,30,30,0,0.9666666666666668,0,30
ansible,hsmtkk,0,21561,31.8999537,11.863680555555556,43.76363425555556,0.0,695.516129032258,1,30,30,30,0,0.9666666666666668,0,30
ansible,htol,12,21561,31.8999537,11.863680555555556,43.76363425555556,0.3870967741935484,695.516129032258,1,30,30,30,0,0.9666666666666668,0,30
ansible,hwDCN,0,21561,31.8999537,11.863680555555556,43.76363425555556,0.0,695.516129032258,1,30,30,30,0,0.9666666666666668,0,30
ansible,hyperized,509,194049,31.8999537,11.863680555555556,43.76363425555556,1.824372759856631,695.516129032258,9,30,30,30,0,0.9666666666666668,0,30
ansible,hyperreality,142,21561,31.8999537,11.863680555555556,43.76363425555556,4.580645161290323,695.516129032258,1,30,30,30,0,0.9666666666666668,0,30
ansible,i5513,4,21561,31.8999537,11.863680555555556,43.76363425555556,0.1290322580645161,695.516129032258,1,30,30,30,0,0.9666666666666668,0,30
ansible,igor-pinchuk,2,21561,31.8999537,11.863680555555556,43.76363425555556,0.064516129032258,695.516129032258,1,30,30,30,0,0.9666666666666668,0,30
ansible,ihard,0,21561,31.8999537,11.863680555555556,43.76363425555556,0.0,695.516129032258,1,30,30,30,0,0.9666666666666668,0,30
ansible,iinuwa,0,21561,31.8999537,11.863680555555556,43.76363425555556,0.0,695.516129032258,1,30,30,30,0,0.9666666666666668,0,30
ansible,ikanobori,0,21561,31.8999537,11.863680555555556,43.76363425555556,0.0,695.516129032258,1,30,30,30,0,0.9666666666666668,0,30
ansible,indispeq,0,21561,31.8999537,11.863680555555556,43.76363425555556,0.0,695.516129032258,1,30,30,30,0,0.9666666666666668,0,30
ansible,inetfuture(Aaron Wang),24,43122,31.8999537,11.863680555555556,43.76363425555556,0.3870967741935484,695.516129032258,2,30,30,30,0,0.9666666666666668,0,30
ansible,inifares23lab,75,21561,31.8999537,11.863680555555556,43.76363425555556,2.419354838709677,695.516129032258,1,30,30,30,0,0.9666666666666668,0,30
ansible,ioggstream,0,21561,31.8999537,11.863680555555556,43.76363425555556,0.0,695.516129032258,1,30,30,30,0,0.9666666666666668,0,30
ansible,ipauldev,1,21561,31.8999537,11.863680555555556,43.76363425555556,0.032258064516129,695.516129032258,1,30,30,30,0,0.9666666666666668,0,30
ansible,ipvsean,15,21561,31.8999537,11.863680555555556,43.76363425555556,0.4838709677419355,695.516129032258,1,30,30,30,0,0.9666666666666668,0,30
ansible,irsl,0,21561,31.8999537,11.863680555555556,43.76363425555556,0.0,695.516129032258,1,30,30,30,0,0.9666666666666668,0,30
ansible,ivarmu,244,21561,31.8999537,11.863680555555556,43.76363425555556,7.870967741935484,695.516129032258,1,30,30,30,0,0.9666666666666668,0,30
ansible,ivog74,13,21561,31.8999537,11.863680555555556,43.76363425555556,0.4193548387096774,695.516129032258,1,30,30,30,0,0.9666666666666668,0,30
ansible,ivovangeel,-1,43122,31.8999537,11.863680555555556,43.76363425555556,-0.0161290322580645,695.516129032258,2,30,30,30,0,0.9666666666666668,0,30
ansible,j0hnsmith,-3,21561,31.8999537,11.863680555555556,43.76363425555556,-0.0967741935483871,695.516129032258,1,30,30,30,0,0.9666666666666668,0,30
ansible,jabdr,39,21561,31.8999537,11.863680555555556,43.76363425555556,1.2580645161290325,695.516129032258,1,30,30,30,0,0.9666666666666668,0,30
ansible,jacky.chen,98,21561,31.8999537,11.863680555555556,43.76363425555556,3.161290322580645,695.516129032258,1,30,30,30,0,0.9666666666666668,0,30
ansible,jafiala,0,21561,31.8999537,11.863680555555556,43.76363425555556,0.0,695.516129032258,1,30,30,30,0,0.9666666666666668,0,30
ansible,jagmeetsingh91,16,21561,31.8999537,11.863680555555556,43.76363425555556,0.5161290322580645,695.516129032258,1,30,30,30,0,0.9666666666666668,0,30
ansible,jainnikhil30,348,107805,31.899953700000005,11.863680555555556,43.76363425555556,2.2451612903225806,695.516129032258,5,30,30,30,0,0.9666666666666668,0,30
ansible,jakegatsby,2,21561,31.8999537,11.863680555555556,43.76363425555556,0.064516129032258,695.516129032258,1,30,30,30,0,0.9666666666666668,0,30
ansible,jakelevinez,0,21561,31.8999537,11.863680555555556,43.76363425555556,0.0,695.516129032258,1,30,30,30,0,0.9666666666666668,0,30
ansible,jalbersdorfer,0,21561,31.8999537,11.863680555555556,43.76363425555556,0.0,695.516129032258,1,30,30,30,0,0.9666666666666668,0,30
ansible,jamarzka,8,43122,31.8999537,11.863680555555556,43.76363425555556,0.1290322580645161,695.516129032258,2,30,30,30,0,0.9666666666666668,0,30
ansible,james-prior,11,43122,31.8999537,11.863680555555556,43.76363425555556,0.17741935483870963,695.516129032258,2,30,30,30,0,0.9666666666666668,0,30
ansible,jameslyon,0,21561,31.8999537,11.863680555555556,43.76363425555556,0.0,695.516129032258,1,30,30,30,0,0.9666666666666668,0,30
ansible,jamessewell,1,21561,31.8999537,11.863680555555556,43.76363425555556,0.032258064516129,695.516129032258,1,30,30,30,0,0.9666666666666668,0,30
ansible,jamiesonio,11,21561,31.8999537,11.863680555555556,43.76363425555556,0.3548387096774194,695.516129032258,1,30,30,30,0,0.9666666666666668,0,30
ansible,japokorn,744,21561,31.8999537,11.863680555555556,43.76363425555556,24.0,695.516129032258,1,30,30,30,0,0.9666666666666668,0,30
ansible,jarekgajewski,-1,21561,31.8999537,11.863680555555556,43.76363425555556,-0.032258064516129,695.516129032258,1,30,30,30,0,0.9666666666666668,0,30
ansible,jasdeep-hundal,1,21561,31.8999537,11.863680555555556,43.76363425555556,0.032258064516129,695.516129032258,1,30,30,30,0,0.9666666666666668,0,30
ansible,jaseg,0,21561,31.8999537,11.863680555555556,43.76363425555556,0.0,695.516129032258,1,30,30,30,0,0.9666666666666668,0,30
ansible,jason Dubaniewicz,2,43122,31.8999537,11.863680555555556,43.76363425555556,0.032258064516129,695.516129032258,2,30,30,30,0,0.9666666666666668,0,30
ansible,jasonjuenger,561,21561,31.8999537,11.863680555555556,43.76363425555556,18.096774193548388,695.516129032258,1,30,30,30,0,0.9666666666666668,0,30
ansible,jaydesl,2,21561,31.8999537,11.863680555555556,43.76363425555556,0.064516129032258,695.516129032258,1,30,30,30,0,0.9666666666666668,0,30
ansible,jayfk,0,21561,31.8999537,11.863680555555556,43.76363425555556,0.0,695.516129032258,1,30,30,30,0,0.9666666666666668,0,30
ansible,jaypei,1,43122,31.8999537,11.863680555555556,43.76363425555556,0.016129032258064557,695.516129032258,2,30,30,30,0,0.9666666666666668,0,30
ansible,jbarnett1981,149,21561,31.8999537,11.863680555555556,43.76363425555556,4.806451612903226,695.516129032258,1,30,30,30,0,0.9666666666666668,0,30
ansible,jborean93,0,21561,31.8999537,11.863680555555556,43.76363425555556,0.0,695.516129032258,1,30,30,30,0,0.9666666666666668,0,30
ansible,jbpratt,0,43122,31.8999537,11.863680555555556,43.76363425555556,0.0,695.516129032258,2,30,30,30,0,0.9666666666666668,0,30
ansible,jbreitwe-rh,0,43122,31.8999537,11.863680555555556,43.76363425555556,0.0,695.516129032258,2,30,30,30,0,0.9666666666666668,0,30
ansible,jcastilloixl,0,21561,31.8999537,11.863680555555556,43.76363425555556,0.0,695.516129032258,1,30,30,30,0,0.9666666666666668,0,30
ansible,jchristi,30,21561,31.8999537,11.863680555555556,43.76363425555556,0.967741935483871,695.516129032258,1,30,30,30,0,0.9666666666666668,0,30
ansible,jclaybaugh,10,43122,31.8999537,11.863680555555556,43.76363425555556,0.1612903225806451,695.516129032258,2,30,30,30,0,0.9666666666666668,0,30
ansible,jctanner,11469,3061662,31.8999537,11.863680555555556,43.76363425555556,2.6054066333484776,695.516129032258,142,30,30,30,0,0.9666666666666668,0,30
ansible,jdanz,1,21561,31.8999537,11.863680555555556,43.76363425555556,0.032258064516129,695.516129032258,1,30,30,30,0,0.9666666666666668,0,30
ansible,jdelaporte,0,21561,31.8999537,11.863680555555556,43.76363425555556,0.0,695.516129032258,1,30,30,30,0,0.9666666666666668,0,30
ansible,jeanfabrice,2,21561,31.8999537,11.863680555555556,43.76363425555556,0.064516129032258,695.516129032258,1,30,30,30,0,0.9666666666666668,0,30
ansible,jedelman8,1775,172488,31.8999537,11.863680555555556,43.76363425555556,7.157258064516128,695.516129032258,8,30,30,30,0,0.9666666666666668,0,30
ansible,jefferson fermo,2,21561,31.8999537,11.863680555555556,43.76363425555556,0.064516129032258,695.516129032258,1,30,30,30,0,0.9666666666666668,0,30
ansible,jeffreykoetsier,36,21561,31.8999537,11.863680555555556,43.76363425555556,1.1612903225806452,695.516129032258,1,30,30,30,0,0.9666666666666668,0,30
ansible,jelle van der Waa,34,21561,31.8999537,11.863680555555556,43.76363425555556,1.096774193548387,695.516129032258,1,30,30,30,0,0.9666666666666668,0,30
ansible,jeremymanson,340,86244,31.8999537,11.863680555555556,43.76363425555556,2.7419354838709675,695.516129032258,4,30,30,30,0,0.9666666666666668,0,30
ansible,jeromecaisip,637,301854,31.8999537,11.863680555555556,43.763634255555566,1.4677419354838712,695.5161290322582,14,30,30,30,0,0.9666666666666668,0,30
ansible,jeronimog,2,21561,31.8999537,11.863680555555556,43.76363425555556,0.064516129032258,695.516129032258,1,30,30,30,0,0.9666666666666668,0,30
ansible,jerrejkw,8,21561,31.8999537,11.863680555555556,43.76363425555556,0.2580645161290322,695.516129032258,1,30,30,30,0,0.9666666666666668,0,30
ansible,jfinkels,87,64683,31.8999537,11.863680555555556,43.76363425555556,0.935483870967742,695.516129032258,3,30,30,30,0,0.9666666666666668,0,30
ansible,jfpanisset,2,43122,31.8999537,11.863680555555556,43.76363425555556,0.032258064516129,695.516129032258,2,30,30,30,0,0.9666666666666668,0,30
ansible,jfrappier,0,21561,31.8999537,11.863680555555556,43.76363425555556,0.0,695.516129032258,1,30,30,30,0,0.9666666666666668,0,30
ansible,jgkirschbaum,157,64683,31.8999537,11.863680555555556,43.76363425555556,1.6881720430107527,695.516129032258,3,30,30,30,0,0.9666666666666668,0,30
ansible,jglf,7,21561,31.8999537,11.863680555555556,43.76363425555556,0.2258064516129032,695.516129032258,1,30,30,30,0,0.9666666666666668,0,30
ansible,jhawkesworth@users.noreply.github.com,323,366537,31.8999537,11.863680555555556,43.76363425555556,0.6129032258064515,695.516129032258,17,30,30,30,0,0.9666666666666668,0,30
ansible,jibs,0,21561,31.8999537,11.863680555555556,43.76363425555556,0.0,695.516129032258,1,30,30,30,0,0.9666666666666668,0,30
ansible,jimwitte,6,21561,31.8999537,11.863680555555556,43.76363425555556,0.1935483870967742,695.516129032258,1,30,30,30,0,0.9666666666666668,0,30
ansible,jjlorenzo,0,21561,31.8999537,11.863680555555556,43.76363425555556,0.0,695.516129032258,1,30,30,30,0,0.9666666666666668,0,30
ansible,jjshoe,33,495903,31.899953699999998,11.863680555555556,43.76363425555556,0.04628330995792424,695.516129032258,23,30,30,30,0,0.9666666666666668,0,30
ansible,jkahrs,4,21561,31.8999537,11.863680555555556,43.76363425555556,0.1290322580645161,695.516129032258,1,30,30,30,0,0.9666666666666668,0,30
ansible,jkleint,23,172488,31.8999537,11.863680555555556,43.76363425555556,0.09274193548387097,695.516129032258,8,30,30,30,0,0.9666666666666668,0,30
ansible,jlehtniemi-broadsoft,2,21561,31.8999537,11.863680555555556,43.76363425555556,0.064516129032258,695.516129032258,1,30,30,30,0,0.9666666666666668,0,30
ansible,jlmitch5,40,64683,31.8999537,11.863680555555556,43.76363425555556,0.43010752688172044,695.516129032258,3,30,30,30,0,0.9666666666666668,0,30
ansible,jlownie,4,43122,31.8999537,11.863680555555556,43.76363425555556,0.064516129032258,695.516129032258,2,30,30,30,0,0.9666666666666668,0,30
ansible,jmakhack,4,21561,31.8999537,11.863680555555556,43.76363425555556,0.1290322580645161,695.516129032258,1,30,30,30,0,0.9666666666666668,0,30
ansible,jmenga,274,21561,31.8999537,11.863680555555556,43.76363425555556,8.838709677419354,695.516129032258,1,30,30,30,0,0.9666666666666668,0,30
ansible,jn-bedag,16,43122,31.8999537,11.863680555555556,43.76363425555556,0.25806451612903225,695.516129032258,2,30,30,30,0,0.9666666666666668,0,30
ansible,joaocpinto,0,43122,31.8999537,11.863680555555556,43.76363425555556,0.0,695.516129032258,2,30,30,30,0,0.9666666666666668,0,30
ansible,joefis,0,21561,31.8999537,11.863680555555556,43.76363425555556,0.0,695.516129032258,1,30,30,30,0,0.9666666666666668,0,30
ansible,joehack3r,1,21561,31.8999537,11.863680555555556,43.76363425555556,0.032258064516129,695.516129032258,1,30,30,30,0,0.9666666666666668,0,30
ansible,johanwiren,1,21561,31.8999537,11.863680555555556,43.76363425555556,0.032258064516129,695.516129032258,1,30,30,30,0,0.9666666666666668,0,30
ansible,johnbui423,8,21561,31.8999537,11.863680555555556,43.76363425555556,0.2580645161290322,695.516129032258,1,30,30,30,0,0.9666666666666668,0,30
ansible,johnnysheppard-isode,24,21561,31.8999537,11.863680555555556,43.76363425555556,0.7741935483870968,695.516129032258,1,30,30,30,0,0.9666666666666668,0,30
ansible,johnstudarus,0,21561,31.8999537,11.863680555555556,43.76363425555556,0.0,695.516129032258,1,30,30,30,0,0.9666666666666668,0,30
ansible,jokurz,17,43122,31.8999537,11.863680555555556,43.76363425555556,0.27419354838709675,695.516129032258,2,30,30,30,0,0.9666666666666668,0,30
ansible,jonathan.lestrelin,348,86244,31.8999537,11.863680555555556,43.76363425555556,2.8064516129032255,695.516129032258,4,30,30,30,0,0.9666666666666668,0,30
