Project Name,Author,Total Commits,Total PRs,Avg PR Merge Time (hours),Total Issues,Avg Issue Resolution Time (hours),Total Code Reviews,Total CI/CD Runs,CI/CD Success Rate,Total Deployments,Total Contributors,Bug Fix Commit Count,log_defect_density,log_lead_time,log_code_churn,logit_failed_rate
bokeh,Saurabh Sharma,9,90,51.49818713450292,90,57.05013888888889,90,90,0.5666666666666667,0,30,13155,-13.815510557964274,4.687195474956122,-13.815510557964274,-0.2682639865946794
bokeh,Saurav Sachidanand,1,30,51.49818713450292,30,57.05013888888889,30,30,0.5666666666666667,0,30,4385,8.385944904806284,4.687195474956122,-13.815510557964274,-0.2682639865946794
bokeh,Savalek - Aleksey Savelenko,1,30,51.49818713450292,30,57.05013888888889,30,30,0.5666666666666667,0,30,4385,8.385944904806284,4.687195474956122,-13.815510557964274,-0.2682639865946794
bokeh,Sean Leong,4,60,51.49818713450292,60,57.05013888888889,60,60,0.5666666666666667,0,30,8770,7.836638760472228,4.687195474956122,-8.278175290944738,-0.2682639865946794
bokeh,Sebastian Haderecker,4,60,51.49818713450292,60,57.05013888888889,60,60,0.5666666666666667,0,30,8770,-2.714782826578995,4.687195474956122,-13.815510557964274,-0.2682639865946794
bokeh,Sebastian Krzyszkowiak,196,420,51.49818713450292,420,57.05013888888889,420,420,0.5666666666666667,0,30,61390,4.349275730790496,4.687195474956122,-3.3263885589949376,-0.2682639865946794
bokeh,Seth Rothschild,1,30,51.49818713450292,30,57.05013888888889,30,30,0.5666666666666667,0,30,4385,5.820995547344746,4.687195474956122,-0.9490805546971459,-0.2682639865946794
bokeh,Severin Simmler,1,30,51.49818713450292,30,57.05013888888889,30,30,0.5666666666666667,0,30,4385,5.988049632007913,4.687195474956122,-1.1314021114911006,-0.2682639865946794
bokeh,Shon T. Urbas,4,60,51.49818713450292,60,57.05013888888889,60,60,0.5666666666666667,0,30,8770,7.836638760472228,4.687195474956122,-8.278175290944738,-0.2682639865946794
bokeh,Siddhant Chereddy,1,30,51.49818713450292,30,57.05013888888889,30,30,0.5666666666666667,0,30,4385,5.988049632007913,4.687195474956122,-1.1314021114911006,-0.2682639865946794
bokeh,Simon Høxbro Hansen,81,270,51.49818713450292,270,57.05013888888888,270,270,0.5666666666666667,0,30,39465,5.883124930448883,4.687195474956122,-3.3143353684827948,-0.2682639865946794
bokeh,Simon Liddicott,1,30,51.49818713450292,30,57.05013888888889,30,30,0.5666666666666667,0,30,4385,8.385944904806284,4.687195474956122,-13.815510557964274,-0.2682639865946794
bokeh,Sooter Saalu,9,90,51.49818713450292,90,57.05013888888889,90,90,0.5666666666666667,0,30,13155,7.252212444252232,4.687195474956122,-9.232570830142407,-0.2682639865946794
bokeh,Stefan van der Walt,4,60,51.49818713450292,60,57.05013888888889,60,60,0.5666666666666667,0,30,8770,-2.714782826578995,4.687195474956122,-13.815510557964274,-0.2682639865946794
bokeh,Stefane Fermigier,4,60,51.49818713450292,60,57.05013888888889,60,60,0.5666666666666667,0,30,8770,8.03937131452631,4.687195474956122,-8.624748881224711,-0.2682639865946794
bokeh,Stephan Schroevers,1,30,51.49818713450292,30,57.05013888888889,30,30,0.5666666666666667,0,30,4385,8.385944904806284,4.687195474956122,-13.815510557964274,-0.2682639865946794
bokeh,Steve (Gadget) Barnes,1,30,51.49818713450292,30,57.05013888888889,30,30,0.5666666666666667,0,30,4385,5.127848366784802,4.687195474956122,-0.21511137961694557,-0.2682639865946794
bokeh,Steve Reinhardt,1,30,51.49818713450292,30,57.05013888888889,30,30,0.5666666666666667,0,30,4385,8.385944904806284,4.687195474956122,-13.815510557964274,-0.2682639865946794
bokeh,Steven C. Howell,625,750,51.49818713450292,750,57.05013888888889,750,750,0.5666666666666667,0,30,109625,6.188017158820639,4.687195474956122,-7.200276878279663,-0.2682639865946794
bokeh,Steven Silvester,4,60,51.49818713450292,60,57.05013888888889,60,60,0.5666666666666667,0,30,8770,-2.714782826578995,4.687195474956122,-13.815510557964274,-0.2682639865946794
bokeh,Sébastien Portebois,1,30,51.49818713450292,30,57.05013888888889,30,30,0.5666666666666667,0,30,4385,3.0014498420171947,4.687195474956122,1.9459101490553132,-0.2682639865946794
bokeh,Sönke F,1,30,51.49818713450292,30,57.05013888888889,30,30,0.5666666666666667,0,30,4385,3.667446033511189,4.687195474956122,1.2755429968271879,-0.2682639865946794
bokeh,Tabish Chasmawala,1225,1050,51.49818713450292,1050,57.05013888888889,1050,1050,0.5666666666666667,0,30,153475,5.3901720443250225,4.687195474956122,-3.534765133573608,-0.2682639865946794
bokeh,Tarun Samanta,144,360,51.49818713450292,360,57.05013888888889,360,360,0.5666666666666667,0,30,52620,6.385578334040613,4.687195474956122,-5.868447838233165,-0.2682639865946794
bokeh,Tennis Smith,1,30,51.49818713450292,30,57.05013888888889,30,30,0.5666666666666667,0,30,4385,7.692797724246338,4.687195474956122,-3.433987204485147,-0.2682639865946794
bokeh,Terry Luan,1,30,51.49818713450292,30,57.05013888888889,30,30,0.5666666666666667,0,30,4385,5.901038255018283,4.687195474956122,-1.0360919316867756,-0.2682639865946794
bokeh,Thoai Nguyen,4,60,51.49818713450292,60,57.05013888888889,60,60,0.5666666666666667,0,30,8770,inf,4.687195474956122,-13.815510557964274,-0.2682639865946794
bokeh,Thomas Labadie,1,30,51.49818713450292,30,57.05013888888889,30,30,0.5666666666666667,0,30,4385,3.024652739096858,4.687195474956122,1.9225990701868663,-0.2682639865946794
bokeh,Tiago Silva,1,30,51.49818713450292,30,57.05013888888889,30,30,0.5666666666666667,0,30,4385,inf,4.687195474956122,-13.815510557964274,-0.2682639865946794
bokeh,TidyData,1,30,51.49818713450292,30,57.05013888888889,30,30,0.5666666666666667,0,30,4385,8.385944904806284,4.687195474956122,-13.815510557964274,-0.2682639865946794
bokeh,Tiger-222,1,30,51.49818713450292,30,57.05013888888889,30,30,0.5666666666666667,0,30,4385,8.385944904806284,4.687195474956122,-13.815510557964274,-0.2682639865946794
bokeh,Tikonderoga,1,30,51.49818713450292,30,57.05013888888889,30,30,0.5666666666666667,0,30,4385,6.44003475575097,4.687195474956122,-1.6422277352570913,-0.2682639865946794
bokeh,Tim Sampson,1,30,51.49818713450292,30,57.05013888888889,30,30,0.5666666666666667,0,30,4385,4.984747523144128,4.687195474956122,-0.06669137449867216,-0.2682639865946794
bokeh,Timmo Verlaan,4,60,51.49818713450292,60,57.05013888888889,60,60,0.5666666666666667,0,30,8770,8.385944904806284,4.687195474956122,-13.815510557964274,-0.2682639865946794
bokeh,Timo Cornelius Metzger,7921,2670,51.49818713450292,2670,57.05013888888889,2670,2670,0.5666666666666667,0,30,390265,inf,4.687195474956122,-5.764200324493835,-0.2682639865946794
bokeh,Timon Jurschitsch,16,120,51.49818713450292,120,57.05013888888889,120,120,0.5666666666666667,0,30,17540,4.235220993040284,4.687195474956122,0.7000036769607354,-0.2682639865946794
bokeh,TimotheeGerber,1,30,51.49818713450292,30,57.05013888888889,30,30,0.5666666666666667,0,30,4385,8.385944904806284,4.687195474956122,-13.815510557964274,-0.2682639865946794
bokeh,Timothy M. Jones,4,60,51.49818713450292,60,57.05013888888889,60,60,0.5666666666666667,0,30,8770,6.247611845298255,4.687195474956122,-1.421311359117572,-0.2682639865946794
bokeh,Toby Hodges,121,330,51.49818713450292,330,57.05013888888889,330,330,0.5666666666666667,0,30,48235,7.842179976510422,4.687195474956122,-11.42174772062615,-0.2682639865946794
bokeh,Tom Lynch,1,30,51.49818713450292,30,57.05013888888889,30,30,0.5666666666666667,0,30,4385,4.672372838101976,4.687195474956122,0.25489224962879004,-0.2682639865946794
bokeh,Tom Scambler,1,30,51.49818713450292,30,57.05013888888889,30,30,0.5666666666666667,0,30,4385,8.385944904806284,4.687195474956122,-13.815510557964274,-0.2682639865946794
bokeh,Tomer Brisker,36,180,51.49818713450292,180,57.05013888888889,180,180,0.5666666666666667,0,30,26310,2.703626129169209,4.687195474956122,-5.072501079142321,-0.2682639865946794
bokeh,Tommaso Marinelli (imec),12100,3300,51.49818713450292,3300,57.05013888888889,3300,3300,0.5666666666666667,0,30,482350,inf,4.687195474956122,-2.5097268432637074,-0.2682639865946794
bokeh,Tommy Carstensen,4,60,51.49818713450292,60,57.05013888888889,60,60,0.5666666666666667,0,30,8770,-2.714782826578995,4.687195474956122,-13.815510557964274,-0.2682639865946794
bokeh,Travis Campbell,1,30,51.49818713450292,30,57.05013888888889,30,30,0.5666666666666667,0,30,4385,6.44003475575097,4.687195474956122,-1.6422277352570913,-0.2682639865946794
bokeh,Travis Swicegood,14161,3570,51.49818713450292,3570,57.05013888888889,3570,3570,0.5666666666666667,0,30,521815,inf,4.687195474956122,-8.78813462517976,-0.2682639865946794
bokeh,Tyler Kim,4,60,51.49818713450292,60,57.05013888888889,60,60,0.5666666666666667,0,30,8770,7.143491579912283,4.687195474956122,-7.425801244825525,-0.2682639865946794
bokeh,Valentin Haenel,4,60,51.49818713450292,60,57.05013888888889,60,60,0.5666666666666667,0,30,8770,inf,4.687195474956122,-13.815510557964274,-0.2682639865946794
bokeh,Varun Prasad,1,30,51.49818713450292,30,57.05013888888889,30,30,0.5666666666666667,0,30,4385,7.692797724246338,4.687195474956122,-3.433987204485147,-0.2682639865946794
bokeh,Veith Röthlingshöfer,1,30,51.49818713450292,30,57.05013888888889,30,30,0.5666666666666667,0,30,4385,3.6585570860939427,4.687195474956122,1.2845116668099483,-0.2682639865946794
bokeh,Victor Arribas,1,30,51.49818713450292,30,57.05013888888889,30,30,0.5666666666666667,0,30,4385,7.692797724246338,4.687195474956122,-3.433987204485147,-0.2682639865946794
bokeh,Victor Oliveira da Silva,4,60,51.49818713450292,60,57.05013888888889,60,60,0.5666666666666667,0,30,8770,8.385944904806284,4.687195474956122,-13.815510557964274,-0.2682639865946794
bokeh,Victoria Adesoba,4,60,51.49818713450292,60,57.05013888888889,60,60,0.5666666666666667,0,30,8770,6.940759025858201,4.687195474956122,-7.208142209196602,-0.2682639865946794
bokeh,Vladimir Pavljuchenkov,1,30,51.49818713450292,30,57.05013888888889,30,30,0.5666666666666667,0,30,4385,5.552731560750067,4.687195474956122,-0.661398482245365,-0.2682639865946794
bokeh,Volker Jaenisch (PhD),16,120,51.49818713450292,120,57.05013888888889,120,120,0.5666666666666667,0,30,17540,7.007587718265038,4.687195474956122,-4.904415625272362,-0.2682639865946794
bokeh,Víctor Soria Pardos,4,60,51.49818713450292,60,57.05013888888889,60,60,0.5666666666666667,0,30,8770,6.9137254152230625,4.687195474956122,-7.179563002276628,-0.2682639865946794
bokeh,Walisson Rodrigues,1,30,51.49818713450292,30,57.05013888888889,30,30,0.5666666666666667,0,30,4385,7.2873326161381735,4.687195474956122,-2.740840023925202,-0.2682639865946794
bokeh,Wasim Thabraze,1,30,51.49818713450292,30,57.05013888888889,30,30,0.5666666666666667,0,30,4385,8.385944904806284,4.687195474956122,-13.815510557964274,-0.2682639865946794
bokeh,William Martin Stewart,117640,10200,51.49818713450292,10200,57.050138888888895,10200,10200,0.5666666666666667,0,30,1490900,inf,4.687195474956122,-7.054029649063851,-0.2682639865946794
bokeh,Xavier Artusi,1,30,51.49818713450292,30,57.05013888888889,30,30,0.5666666666666667,0,30,4385,5.820995547344746,4.687195474956122,-0.9490805546971459,-0.2682639865946794
bokeh,YMRTN,1,30,51.49818713450292,30,57.05013888888889,30,30,0.5666666666666667,0,30,4385,4.535797303096224,4.687195474956122,0.39465419200394874,-0.2682639865946794
bokeh,Yash Pratapwar,4,60,51.49818713450292,60,57.05013888888889,60,60,0.5666666666666667,0,30,8770,5.603684701144937,4.687195474956122,-0.7281641785576265,-0.2682639865946794
bokeh,Yashasvi Mantha,49,210,51.49818713450292,210,57.05013888888889,210,210,0.5666666666666667,0,30,30695,6.78817041937797,4.687195474956122,-3.5495647756470254,-0.2682639865946794
bokeh,Yi Sheng,1,30,51.49818713450292,30,57.05013888888889,30,30,0.5666666666666667,0,30,4385,8.385944904806284,4.687195474956122,-13.815510557964274,-0.2682639865946794
bokeh,Yung Siang Liau,4,60,51.49818713450292,60,57.05013888888889,60,60,0.5666666666666667,0,30,8770,4.6148381732095825,4.687195474956122,0.3137837674569818,-0.2682639865946794
bokeh,Yuriy Beloberdin,1,30,51.49818713450292,30,57.05013888888889,30,30,0.5666666666666667,0,30,4385,6.999650543686393,4.687195474956122,-2.3353749158170367,-0.2682639865946794
bokeh,Zach Griffith,1,30,51.49818713450292,30,57.05013888888889,30,30,0.5666666666666667,0,30,4385,6.188720327470064,4.687195474956122,-1.3545456628053105,-0.2682639865946794
bokeh,Zachary Moon,1,30,51.49818713450292,30,57.05013888888889,30,30,0.5666666666666667,0,30,4385,8.385944904806284,4.687195474956122,-13.815510557964274,-0.2682639865946794
bokeh,Zim,1,30,51.49818713450292,30,57.05013888888889,30,30,0.5666666666666667,0,30,4385,8.385944904806284,4.687195474956122,-13.815510557964274,-0.2682639865946794
bokeh,Zvi Baratz,4,60,51.49818713450292,60,57.05013888888889,60,60,0.5666666666666667,0,30,8770,8.385944904806284,4.687195474956122,-13.815510557964274,-0.2682639865946794
bokeh,aernlund,1,30,51.49818713450292,30,57.05013888888889,30,30,0.5666666666666667,0,30,4385,7.692797724246338,4.687195474956122,-3.433987204485147,-0.2682639865946794
bokeh,afonit,1,30,51.49818713450292,30,57.05013888888889,30,30,0.5666666666666667,0,30,4385,8.385944904806284,4.687195474956122,-13.815510557964274,-0.2682639865946794
bokeh,agf-nohchil,1,30,51.49818713450292,30,57.05013888888889,30,30,0.5666666666666667,0,30,4385,8.385944904806284,4.687195474956122,-13.815510557964274,-0.2682639865946794
bokeh,ahmetbaglan,1,30,51.49818713450292,30,57.05013888888889,30,30,0.5666666666666667,0,30,4385,8.385944904806284,4.687195474956122,-13.815510557964274,-0.2682639865946794
bokeh,akshatvishu,1,30,51.49818713450292,30,57.05013888888889,30,30,0.5666666666666667,0,30,4385,6.083359811812238,4.687195474956122,-1.2367626271489267,-0.2682639865946794
bokeh,alec-djinn,1,30,51.49818713450292,30,57.05013888888889,30,30,0.5666666666666667,0,30,4385,5.053740394631079,4.687195474956122,-0.13815033848081718,-0.2682639865946794
bokeh,alhoo,16,120,51.49818713450292,120,57.05013888888889,120,120,0.5666666666666667,0,30,17540,-0.33347708902889295,4.687195474956122,-2.8894543399152637,-0.2682639865946794
bokeh,alv2017,1,30,51.49818713450292,30,57.05013888888889,30,30,0.5666666666666667,0,30,4385,8.385944904806284,4.687195474956122,-13.815510557964274,-0.2682639865946794
bokeh,amormachine,1,30,51.49818713450292,30,57.05013888888889,30,30,0.5666666666666667,0,30,4385,8.385944904806284,4.687195474956122,-13.815510557964274,-0.2682639865946794
bokeh,andreamcinnes,1,30,51.49818713450292,30,57.05013888888889,30,30,0.5666666666666667,0,30,4385,7.692797724246338,4.687195474956122,-3.433987204485147,-0.2682639865946794
bokeh,anthonydouc,1,30,51.49818713450292,30,57.05013888888889,30,30,0.5666666666666667,0,30,4385,6.306503363126447,4.687195474956122,-1.488077055429833,-0.2682639865946794
bokeh,aseyboldt,1,30,51.49818713450292,30,57.05013888888889,30,30,0.5666666666666667,0,30,4385,6.999650543686393,4.687195474956122,-2.3353749158170367,-0.2682639865946794
bokeh,atilluF,1,30,51.49818713450292,30,57.05013888888889,30,30,0.5666666666666667,0,30,4385,inf,4.687195474956122,-13.815510557964274,-0.2682639865946794
bokeh,auirarrazaval,9,90,51.49818713450292,90,57.05013888888889,90,90,0.5666666666666667,0,30,13155,8.385944904806284,4.687195474956122,-13.815510557964274,-0.2682639865946794
bokeh,azjps,4,60,51.49818713450292,60,57.05013888888889,60,60,0.5666666666666667,0,30,8770,3.154307527630893,4.687195474956122,1.7750956683236583,-0.2682639865946794
bokeh,bdwiel,1,30,51.49818713450292,30,57.05013888888889,30,30,0.5666666666666667,0,30,4385,6.776506992372183,4.687195474956122,-2.047692843365256,-0.2682639865946794
bokeh,beltashazzer,9,90,51.49818713450292,90,57.05013888888889,90,90,0.5666666666666667,0,30,13155,inf,4.687195474956122,-10.355002773471233,-0.2682639865946794
bokeh,bgyarfas,4,60,51.49818713450292,60,57.05013888888889,60,60,0.5666666666666667,0,30,8770,6.306503363126447,4.687195474956122,-6.553181518028944,-0.2682639865946794
bokeh,biggstd,1,30,51.49818713450292,30,57.05013888888889,30,30,0.5666666666666667,0,30,4385,inf,4.687195474956122,-13.815510557964274,-0.2682639865946794
bokeh,bje-,1,30,51.49818713450292,30,57.05013888888889,30,30,0.5666666666666667,0,30,4385,8.385944904806284,4.687195474956122,-13.815510557964274,-0.2682639865946794
bokeh,blutack,1,30,51.49818713450292,30,57.05013888888889,30,30,0.5666666666666667,0,30,4385,8.385944904806284,4.687195474956122,-13.815510557964274,-0.2682639865946794
bokeh,blxd,9,90,51.49818713450292,90,57.05013888888889,90,90,0.5666666666666667,0,30,13155,7.923846784432986,4.687195474956122,-9.988798677248527,-0.2682639865946794
bokeh,bokeh-integrations,9,90,51.49818713450292,90,57.05013888888889,90,90,0.5666666666666667,0,30,13155,6.345845765155967,4.687195474956122,-1.5463337111064976,-0.2682639865946794
bokeh,bokehserver,4,60,51.49818713450292,60,57.05013888888889,60,60,0.5666666666666667,0,30,8770,inf,4.687195474956122,-13.815510557964274,-0.2682639865946794
bokeh,boylea,4,60,51.49818713450292,60,57.05013888888889,60,60,0.5666666666666667,0,30,8770,3.8401101836770315,4.687195474956122,1.1010919662030139,-0.2682639865946794
bokeh,brunoais,1,30,51.49818713450292,30,57.05013888888889,30,30,0.5666666666666667,0,30,4385,4.342893636971733,4.687195474956122,0.5913644862500028,-0.2682639865946794
bokeh,bryevdv,15376,3720,51.49818713450292,3720,57.05013888888889,3720,3720,0.5666666666666667,0,30,543740,7.776232182483346,4.687195474956122,-11.87330075073645,-0.2682639865946794
bokeh,cfh,4,60,51.49818713450292,60,57.05013888888889,60,60,0.5666666666666667,0,30,8770,8.385944904806284,4.687195474956122,-13.815510557964274,-0.2682639865946794
bokeh,chalmerlowe,4,60,51.49818713450292,60,57.05013888888889,60,60,0.5666666666666667,0,30,8770,6.999650543686393,4.687195474956122,-7.270723780673605,-0.2682639865946794
bokeh,chdoig,4,60,51.49818713450292,60,57.05013888888889,60,60,0.5666666666666667,0,30,8770,8.385944904806284,4.687195474956122,-13.815510557964274,-0.2682639865946794
bokeh,chesucr,4,60,51.49818713450292,60,57.05013888888889,60,60,0.5666666666666667,0,30,8770,-2.714782826578995,4.687195474956122,-13.815510557964274,-0.2682639865946794
bokeh,code-review-doctor,4,60,51.49818713450292,60,57.05013888888889,60,60,0.5666666666666667,0,30,8770,8.385944904806284,4.687195474956122,-13.815510557964274,-0.2682639865946794
bokeh,comperem,4,60,51.49818713450292,60,57.05013888888889,60,60,0.5666666666666667,0,30,8770,3.8112870697370793,4.687195474956122,1.1301982000693196,-0.2682639865946794
bokeh,crashMOGWAI,4,60,51.49818713450292,60,57.05013888888889,60,60,0.5666666666666667,0,30,8770,7.692797724246338,4.687195474956122,-8.075442736890656,-0.2682639865946794
bokeh,crricks,1,30,51.49818713450292,30,57.05013888888889,30,30,0.5666666666666667,0,30,4385,-13.815510557964274,4.687195474956122,-13.815510557964274,-0.2682639865946794
bokeh,dasha-moskv,1,30,51.49818713450292,30,57.05013888888889,30,30,0.5666666666666667,0,30,4385,5.441505925639842,4.687195474956122,-0.5436154465889815,-0.2682639865946794
bokeh,dbuscher,1,30,51.49818713450292,30,57.05013888888889,30,30,0.5666666666666667,0,30,4385,8.385944904806284,4.687195474956122,-13.815510557964274,-0.2682639865946794
bokeh,debjan,1,30,51.49818713450292,30,57.05013888888889,30,30,0.5666666666666667,0,30,4385,7.692797724246338,4.687195474956122,-3.433987204485147,-0.2682639865946794
bokeh,dhanesh123in,1,30,51.49818713450292,30,57.05013888888889,30,30,0.5666666666666667,0,30,4385,8.385944904806284,4.687195474956122,-13.815510557964274,-0.2682639865946794
bokeh,dhirschfeld,4,60,51.49818713450292,60,57.05013888888889,60,60,0.5666666666666667,0,30,8770,6.796917989632311,4.687195474956122,-2.0799621039340415,-0.2682639865946794
bokeh,dmonner,4,60,51.49818713450292,60,57.05013888888889,60,60,0.5666666666666667,0,30,8770,8.385944904806284,4.687195474956122,-13.815510557964274,-0.2682639865946794
bokeh,electronwill,25,150,51.49818713450291,150,57.05013888888889,150,150,0.5666666666666667,0,30,21925,8.385944904806284,4.687195474956122,-13.815510557964274,-0.2682639865946794
bokeh,enricapq,4,60,51.49818713450292,60,57.05013888888889,60,60,0.5666666666666667,0,30,8770,6.888078768029288,4.687195474956122,-2.1915338795911463,-0.2682639865946794
bokeh,epifanio,1,30,51.49818713450292,30,57.05013888888889,30,30,0.5666666666666667,0,30,4385,8.385944904806284,4.687195474956122,-13.815510557964274,-0.2682639865946794
bokeh,euandekock,4,60,51.49818713450292,60,57.05013888888889,60,60,0.5666666666666667,0,30,8770,6.940759025858201,4.687195474956122,-7.208142209196602,-0.2682639865946794
bokeh,fleimgruber,1,30,51.49818713450292,30,57.05013888888889,30,30,0.5666666666666667,0,30,4385,7.2873326161381735,4.687195474956122,-2.740840023925202,-0.2682639865946794
bokeh,fllagami,1,30,51.49818713450292,30,57.05013888888889,30,30,0.5666666666666667,0,30,4385,6.188720327470064,4.687195474956122,-1.3545456628053105,-0.2682639865946794
bokeh,fpliger,45369,6390,51.49818713450292,6390,57.05013888888889,6390,6390,0.5666666666666667,0,30,934005,inf,4.687195474956122,-6.650562793646031,-0.2682639865946794
bokeh,g-parki,196,420,51.49818713450292,420,57.05013888888889,420,420,0.5666666666666667,0,30,61390,inf,4.687195474956122,-5.910675191413317,-0.2682639865946794
bokeh,gabalafou,36,180,51.49818713450292,180,57.05013888888889,180,180,0.5666666666666667,0,30,26310,6.057179415446083,4.687195474956122,-2.98636219488394,-0.2682639865946794
bokeh,ganglike,1,30,51.49818713450292,30,57.05013888888889,30,30,0.5666666666666667,0,30,4385,8.385944904806284,4.687195474956122,-13.815510557964274,-0.2682639865946794
bokeh,gbrunick,1,30,51.49818713450292,30,57.05013888888889,30,30,0.5666666666666667,0,30,4385,8.385944904806284,4.687195474956122,-13.815510557964274,-0.2682639865946794
bokeh,girolamo,1,30,51.49818713450292,30,57.05013888888889,30,30,0.5666666666666667,0,30,4385,6.999650543686393,4.687195474956122,-2.3353749158170367,-0.2682639865946794
bokeh,golmschenk,1,30,51.49818713450292,30,57.05013888888889,30,30,0.5666666666666667,0,30,4385,4.227061821446611,4.687195474956122,0.7091475219063864,-0.2682639865946794
bokeh,gotyaoi,1,30,51.49818713450292,30,57.05013888888889,30,30,0.5666666666666667,0,30,4385,8.385944904806284,4.687195474956122,-13.815510557964274,-0.2682639865946794
bokeh,gryBox,4,60,51.49818713450292,60,57.05013888888889,60,60,0.5666666666666667,0,30,8770,7.836638760472228,4.687195474956122,-8.278175290944738,-0.2682639865946794
bokeh,harmbuisman,16,120,51.49818713450292,120,57.05013888888889,120,120,0.5666666666666667,0,30,17540,6.080254181812599,4.687195474956122,-3.7922540447685424,-0.2682639865946794
bokeh,henricryden,1,30,51.49818713450292,30,57.05013888888889,30,30,0.5666666666666667,0,30,4385,8.385944904806284,4.687195474956122,-13.815510557964274,-0.2682639865946794
bokeh,hhuuggoo,169,390,51.49818713450292,390,57.050138888888895,390,390,0.5666666666666667,0,30,57005,inf,4.687195474956122,-7.0374901212698795,-0.2682639865946794
bokeh,hiramf,1,30,51.49818713450292,30,57.05013888888889,30,30,0.5666666666666667,0,30,4385,5.677894703704073,4.687195474956122,-0.7949298748698878,-0.2682639865946794
bokeh,hsparra,64,240,51.49818713450292,240,57.05013888888889,240,240,0.5666666666666667,0,30,35080,0.25036791166817574,4.687195474956122,-3.5925389445833056,-0.2682639865946794
bokeh,hugo shi,4,60,51.49818713450292,60,57.05013888888889,60,60,0.5666666666666667,0,30,8770,7.346224133966365,4.687195474956122,-7.651793806697054,-0.2682639865946794
bokeh,hunter7lee,1,30,51.49818713450292,30,57.05013888888889,30,30,0.5666666666666667,0,30,4385,5.127848366784802,4.687195474956122,-0.21511137961694557,-0.2682639865946794
bokeh,ingebert,1,30,51.49818713450292,30,57.05013888888889,30,30,0.5666666666666667,0,30,4385,6.083359811812238,4.687195474956122,-1.2367626271489267,-0.2682639865946794
bokeh,jakirkham,4,60,51.49818713450292,60,57.05013888888889,60,60,0.5666666666666667,0,30,8770,8.03937131452631,4.687195474956122,-8.624748881224711,-0.2682639865946794
bokeh,jaqueramaphan,1156,1020,51.49818713450292,1020,57.05013888888889,1020,1020,0.5666666666666667,0,30,149090,inf,4.687195474956122,-8.600750389610173,-0.2682639865946794
bokeh,jasonsross,1,30,51.49818713450292,30,57.05013888888889,30,30,0.5666666666666667,0,30,4385,5.820995547344746,4.687195474956122,-0.9490805546971459,-0.2682639865946794
bokeh,jburgy,1,30,51.49818713450292,30,57.05013888888889,30,30,0.5666666666666667,0,30,4385,1.9307463414661612,4.687195474956122,3.0196377944075454,-0.2682639865946794
bokeh,jcarnahan,7396,2580,51.49818713450293,2580,57.05013888888889,2580,2580,0.5666666666666667,0,30,377110,inf,4.687195474956122,-5.935168686670534,-0.2682639865946794
bokeh,jcorb,1,30,51.49818713450292,30,57.05013888888889,30,30,0.5666666666666667,0,30,4385,7.692797724246338,4.687195474956122,-3.433987204485147,-0.2682639865946794
bokeh,jensschroer,1,30,51.49818713450292,30,57.05013888888889,30,30,0.5666666666666667,0,30,4385,4.242810178414751,4.687195474956122,0.6931471805599453,-0.2682639865946794
bokeh,jeremymanson,1,30,51.49818713450292,30,57.05013888888889,30,30,0.5666666666666667,0,30,4385,8.385944904806284,4.687195474956122,-13.815510557964274,-0.2682639865946794
bokeh,jfinkels,4,60,51.49818713450292,60,57.05013888888889,60,60,0.5666666666666667,0,30,8770,7.287332616138174,4.687195474956122,-7.585028110384792,-0.2682639865946794
bokeh,jfrydendall,4,60,51.49818713450292,60,57.05013888888889,60,60,0.5666666666666667,0,30,8770,7.346224133966365,4.687195474956122,-7.651793806697054,-0.2682639865946794
bokeh,jgriffi6,1,30,51.49818713450292,30,57.05013888888889,30,30,0.5666666666666667,0,30,4385,6.083359811812238,4.687195474956122,-1.2367626271489267,-0.2682639865946794
bokeh,jlstevens,100,300,51.49818713450291,300,57.05013888888889,300,300,0.5666666666666667,0,30,43850,3.267661621504947,4.687195474956122,-10.12205753483081,-0.2682639865946794
bokeh,jmandreoli,1,30,51.49818713450292,30,57.05013888888889,30,30,0.5666666666666667,0,30,4385,8.385944904806284,4.687195474956122,-13.815510557964274,-0.2682639865946794
bokeh,joel.hull@continuum.io,49,210,51.49818713450292,210,57.05013888888889,210,210,0.5666666666666667,0,30,30695,-3.8598625366242407,4.687195474956122,-5.213240333902988,-0.2682639865946794
bokeh,jordanfreedmanPM,1,30,51.49818713450292,30,57.05013888888889,30,30,0.5666666666666667,0,30,4385,4.291600342584183,4.687195474956122,0.6435502394205732,-0.2682639865946794
bokeh,js3711,1,30,51.49818713450292,30,57.05013888888889,30,30,0.5666666666666667,0,30,4385,5.207891074458337,4.687195474956122,-0.29849298855599654,-0.2682639865946794
bokeh,jsignell,225,450,51.49818713450292,450,57.05013888888889,450,450,0.5666666666666667,0,30,65775,2.690122444851663,4.687195474956122,-6.507515362981648,-0.2682639865946795
bokeh,kalimsshar,1,30,51.49818713450292,30,57.05013888888889,30,30,0.5666666666666667,0,30,4385,8.385944904806284,4.687195474956122,-13.815510557964274,-0.2682639865946794
bokeh,kentcr,25,150,51.49818713450291,150,57.05013888888889,150,150,0.5666666666666667,0,30,21925,2.33866280735174,4.687195474956122,-6.029951742609589,-0.2682639865946794
bokeh,kir0ul,9,90,51.49818713450292,90,57.05013888888889,90,90,0.5666666666666667,0,30,13155,6.654959287842881,4.687195474956122,-5.219868148696096,-0.2682639865946794
