Project Name,Author,Total Commits,Total PRs,Total Issues,Total Code Reviews,Total CI/CD Runs,Total Deployments,Total Contributors,Bug Fix Commit Count,Defect Density (Bugs per LOC),Failed Build/Test Rate,Lead Time for Changes (hours),Deployment Frequency,Code Churn per PR,Issue Re-opening Rate,CI/CD Success Rate,Avg PR Merge Time (hours),Avg Issue Resolution Time (hours)
fastapi,Vitaliy Kucheryaviy,1,30,30,30,30,30,30,541,13.871794871794872,0.0,78.21205555555555,4.131397869733245,1.2258064516129032,17.451612903225808,0.00018231540565177758,0.010228876734528512,0.004030385900941963
fastapi,Vivek Ashokkumar,1,30,30,30,30,30,30,541,541.0,0.0,78.21205555555555,4.131397869733245,0.0,17.451612903225808,0.00018231540565177758,0.010228876734528512,0.004030385900941963
fastapi,Vivek Sunder,1,30,30,30,30,30,30,541,541.0,0.0,78.21205555555555,4.131397869733245,0.0,17.451612903225808,0.00018231540565177758,0.010228876734528512,0.004030385900941963
fastapi,Vladislav Kramorenko,169,390,390,390,390,390,30,7033,5.26503791941904,0.0,78.21205555555555,4.131397869733245,7.729528535980149,17.451612903225808,0.0023701002734731083,0.13297539754887064,0.05239501671224551
fastapi,Vusal Abdullayev,4,60,60,60,60,60,30,1082,46.53763440860216,0.0,78.21205555555555,4.131397869733245,3.064516129032258,17.451612903225808,0.00036463081130355516,0.020457753469057025,0.008060771801883925
fastapi,WISDERFIN,1,30,30,30,30,30,30,541,1.8154362416107384,0.0,78.21205555555555,4.131397869733245,9.580645161290322,17.451612903225808,0.00018231540565177758,0.010228876734528512,0.004030385900941963
fastapi,Waket Zheng,4,60,60,60,60,60,30,1082,62.70681818181818,0.0,78.21205555555555,4.131397869733245,-0.8548387096774193,17.451612903225808,0.00036463081130355516,0.020457753469057025,0.008060771801883925
fastapi,Walid B,1,30,30,30,30,30,30,541,541.0,0.0,78.21205555555555,4.131397869733245,0.0,17.451612903225808,0.00018231540565177758,0.010228876734528512,0.004030385900941963
fastapi,Wesin Ribeiro Alves,1,30,30,30,30,30,30,541,3.7054794520547945,0.0,78.21205555555555,4.131397869733245,4.67741935483871,17.451612903225808,0.00018231540565177758,0.010228876734528512,0.004030385900941963
fastapi,William Granados,25,150,150,150,150,150,30,2705,123.43585135938076,0.0,78.21205555555555,4.131397869733245,2.703225806451613,17.451612903225808,0.0009115770282588879,0.05114438367264256,0.020151929504709815
fastapi,William Martin Stewart,169,390,390,390,390,390,30,7033,89.05685722417327,0.0,78.21205555555555,4.131397869733245,3.8312655086848633,17.451612903225808,0.0023701002734731083,0.13297539754887064,0.05239501671224551
fastapi,William Poetra Yoga,1,30,30,30,30,30,30,541,541.0,0.0,78.21205555555555,4.131397869733245,0.0,17.451612903225808,0.00018231540565177758,0.010228876734528512,0.004030385900941963
fastapi,Xhy-5000,1,30,30,30,30,30,30,541,108.2,0.0,78.21205555555555,4.131397869733245,0.1290322580645161,17.451612903225808,0.00018231540565177758,0.010228876734528512,0.004030385900941963
fastapi,Xie Wei,625,750,750,750,750,750,30,13525,13.008027996359601,0.0,78.21205555555555,4.131397869733245,5.876129032258064,17.451612903225808,0.004557885141294439,0.2557219183632128,0.10075964752354906
fastapi,Xucong ZHAN,1,30,30,30,30,30,30,541,60.11111111111112,0.0,78.21205555555555,4.131397869733245,0.2580645161290322,17.451612903225808,0.00018231540565177758,0.010228876734528512,0.004030385900941963
fastapi,YangQuan,1,30,30,30,30,30,30,541,33.8125,0.0,78.21205555555555,4.131397869733245,0.4838709677419355,17.451612903225808,0.00018231540565177758,0.010228876734528512,0.004030385900941963
fastapi,Yankee,4,60,60,60,60,60,30,1082,293.0416666666667,0.0,78.21205555555555,4.131397869733245,0.1774193548387097,17.451612903225808,0.00036463081130355516,0.020457753469057025,0.008060771801883925
fastapi,Yarema Kertytsky,1,30,30,30,30,30,30,541,6.440476190476191,0.0,78.21205555555555,4.131397869733245,2.677419354838709,17.451612903225808,0.00018231540565177758,0.010228876734528512,0.004030385900941963
fastapi,Yaroslav Halchenko,1,30,30,30,30,30,30,541,541.0,0.0,78.21205555555555,4.131397869733245,0.0,17.451612903225808,0.00018231540565177758,0.010228876734528512,0.004030385900941963
fastapi,Yashasvi Mantha,4,60,60,60,60,60,30,1082,324.6,0.0,78.21205555555555,4.131397869733245,0.06451612903225805,17.451612903225808,0.00036463081130355516,0.020457753469057025,0.008060771801883925
fastapi,Yasser Tahiri,4,60,60,60,60,60,30,1082,360.66666666666663,0.0,78.21205555555555,4.131397869733245,0.032258064516129,17.451612903225808,0.00036463081130355516,0.020457753469057025,0.008060771801883925
fastapi,Yağızcan Değirmenci,16,120,120,120,120,120,30,2164,151.17157677675905,0.0,78.21205555555555,4.131397869733245,6.064516129032258,17.451612903225808,0.0007292616226071103,0.04091550693811405,0.01612154360376785
fastapi,Ysabel,1,30,30,30,30,30,30,541,541.0,0.0,78.21205555555555,4.131397869733245,0.0,17.451612903225808,0.00018231540565177758,0.010228876734528512,0.004030385900941963
fastapi,Yu-Chen Lin,1,30,30,30,30,30,30,541,541.0,0.0,78.21205555555555,4.131397869733245,0.0,17.451612903225808,0.00018231540565177758,0.010228876734528512,0.004030385900941963
fastapi,Yue Chen,1,30,30,30,30,30,30,541,541.0,0.0,78.21205555555555,4.131397869733245,0.0,17.451612903225808,0.00018231540565177758,0.010228876734528512,0.004030385900941963
fastapi,Yuki Watanabe,1,30,30,30,30,30,30,541,90.16666666666669,0.0,78.21205555555555,4.131397869733245,0.1612903225806451,17.451612903225808,0.00018231540565177758,0.010228876734528512,0.004030385900941963
fastapi,Yumihiki,1,30,30,30,30,30,30,541,541.0,0.0,78.21205555555555,4.131397869733245,0.0,17.451612903225808,0.00018231540565177758,0.010228876734528512,0.004030385900941963
fastapi,YungYueh ChanLee,196,420,420,420,420,420,30,7574,220.3366217696439,0.0,78.21205555555555,4.131397869733245,1.7972350230414746,17.451612903225808,0.0025524156791248863,0.14320427428339919,0.05642540261318748
fastapi,Yurii Karabas,9,90,90,90,90,90,30,1623,-176.18837189592338,0.0,78.21205555555555,4.131397869733245,14.53763440860215,17.451612903225808,0.0005469462169553327,0.030686630203585533,0.012091157702825888
fastapi,Yusuke Tamura,25,150,150,150,150,150,30,2705,37.73167233017749,0.0,78.21205555555555,4.131397869733245,8.019354838709678,17.451612903225808,0.0009115770282588879,0.05114438367264256,0.020151929504709815
fastapi,ZHCai,1,30,30,30,30,30,30,541,541.0,0.0,78.21205555555555,4.131397869733245,0.0,17.451612903225808,0.00018231540565177758,0.010228876734528512,0.004030385900941963
fastapi,Zaar Hai,1,30,30,30,30,30,30,541,108.2,0.0,78.21205555555555,4.131397869733245,0.1290322580645161,17.451612903225808,0.00018231540565177758,0.010228876734528512,0.004030385900941963
fastapi,Zachary Wasserman,1,30,30,30,30,30,30,541,7.619718309859155,0.0,78.21205555555555,4.131397869733245,2.2580645161290325,17.451612903225808,0.00018231540565177758,0.010228876734528512,0.004030385900941963
fastapi,Zanie Adkins,1,30,30,30,30,30,30,541,28.473684210526315,0.0,78.21205555555555,4.131397869733245,0.5806451612903226,17.451612903225808,0.00018231540565177758,0.010228876734528512,0.004030385900941963
fastapi,Zhaohan Dong,121,330,330,330,330,330,30,5951,-63.60990216940434,0.0,78.21205555555555,4.131397869733245,-2.504398826979472,17.451612903225808,0.0020054694621695532,0.11251764407981363,0.04433424491036159
fastapi,Zhibang Yue,1,30,30,30,30,30,30,541,4.546218487394958,0.0,78.21205555555555,4.131397869733245,3.806451612903226,17.451612903225808,0.00018231540565177758,0.010228876734528512,0.004030385900941963
fastapi,Zoltan Kozma,9,90,90,90,90,90,30,1623,5.635545874890138,0.0,78.21205555555555,4.131397869733245,4.795698924731183,17.451612903225808,0.0005469462169553327,0.030686630203585533,0.012091157702825888
fastapi,Zssaer,9,90,90,90,90,90,30,1623,5.056307503526431,0.0,78.21205555555555,4.131397869733245,11.419354838709678,17.451612903225808,0.0005469462169553327,0.030686630203585533,0.012091157702825888
fastapi,_Shuibei,1,30,30,30,30,30,30,541,2.459090909090909,0.0,78.21205555555555,4.131397869733245,7.064516129032258,17.451612903225808,0.00018231540565177758,0.010228876734528512,0.004030385900941963
fastapi,a-takahashi223,1,30,30,30,30,30,30,541,541.0,0.0,78.21205555555555,4.131397869733245,0.0,17.451612903225808,0.00018231540565177758,0.010228876734528512,0.004030385900941963
fastapi,abc.zxy,1,30,30,30,30,30,30,541,22.541666666666668,0.0,78.21205555555555,4.131397869733245,0.7419354838709677,17.451612903225808,0.00018231540565177758,0.010228876734528512,0.004030385900941963
fastapi,adg-mh,1,30,30,30,30,30,30,541,541.0,0.0,78.21205555555555,4.131397869733245,0.0,17.451612903225808,0.00018231540565177758,0.010228876734528512,0.004030385900941963
fastapi,adursun,1,30,30,30,30,30,30,541,541.0,0.0,78.21205555555555,4.131397869733245,0.0,17.451612903225808,0.00018231540565177758,0.010228876734528512,0.004030385900941963
fastapi,alexmitelman,1,30,30,30,30,30,30,541,1.235159817351598,0.0,78.21205555555555,4.131397869733245,14.096774193548388,17.451612903225808,0.00018231540565177758,0.010228876734528512,0.004030385900941963
fastapi,alm,1,30,30,30,30,30,30,541,-20.807692307692307,0.0,78.21205555555555,4.131397869733245,-0.8709677419354839,17.451612903225808,0.00018231540565177758,0.010228876734528512,0.004030385900941963
fastapi,alv2017,100,300,300,300,300,300,30,5410,-38.36861431357326,0.0,78.21205555555555,4.131397869733245,-1.3967741935483873,17.451612903225808,0.0018231540565177757,0.10228876734528512,0.04030385900941963
fastapi,amitlissack,1,30,30,30,30,30,30,541,16.90625,0.0,78.21205555555555,4.131397869733245,1.0,17.451612903225808,0.00018231540565177758,0.010228876734528512,0.004030385900941963
fastapi,atsumi,25,150,150,150,150,150,30,2705,7.157817928407857,0.0,78.21205555555555,4.131397869733245,5.135483870967742,17.451612903225808,0.0009115770282588879,0.05114438367264256,0.020151929504709815
fastapi,axel584,1,30,30,30,30,30,30,541,1.9252669039145909,0.0,78.21205555555555,4.131397869733245,9.03225806451613,17.451612903225808,0.00018231540565177758,0.010228876734528512,0.004030385900941963
fastapi,b1-luettje,1,30,30,30,30,30,30,541,30.05555555555556,0.0,78.21205555555555,4.131397869733245,0.5483870967741935,17.451612903225808,0.00018231540565177758,0.010228876734528512,0.004030385900941963
fastapi,baconfield,1,30,30,30,30,30,30,541,541.0,0.0,78.21205555555555,4.131397869733245,0.0,17.451612903225808,0.00018231540565177758,0.010228876734528512,0.004030385900941963
fastapi,bebop,1,30,30,30,30,30,30,541,541.0,0.0,78.21205555555555,4.131397869733245,0.0,17.451612903225808,0.00018231540565177758,0.010228876734528512,0.004030385900941963
fastapi,bilal alpaslan,16,120,120,120,120,120,30,2164,3.1070144746606996,0.0,78.21205555555555,4.131397869733245,7.89516129032258,17.451612903225808,0.0007292616226071103,0.04091550693811405,0.01612154360376785
fastapi,bundabrg,1,30,30,30,30,30,30,541,541.0,0.0,78.21205555555555,4.131397869733245,0.0,17.451612903225808,0.00018231540565177758,0.010228876734528512,0.004030385900941963
fastapi,ch33zer,1,30,30,30,30,30,30,541,541.0,0.0,78.21205555555555,4.131397869733245,0.0,17.451612903225808,0.00018231540565177758,0.010228876734528512,0.004030385900941963
fastapi,chaoless,4,60,60,60,60,60,30,1082,43.473214285714285,0.0,78.21205555555555,4.131397869733245,0.5483870967741935,17.451612903225808,0.00036463081130355516,0.020457753469057025,0.008060771801883925
fastapi,choi-haram,4,60,60,60,60,60,30,1082,338.125,0.0,78.21205555555555,4.131397869733245,0.04838709677419355,17.451612903225808,0.00036463081130355516,0.020457753469057025,0.008060771801883925
fastapi,cyberlis,1,30,30,30,30,30,30,541,12.581395348837209,0.0,78.21205555555555,4.131397869733245,1.3548387096774193,17.451612903225808,0.00018231540565177758,0.010228876734528512,0.004030385900941963
fastapi,cyrill,1,30,30,30,30,30,30,541,180.33333333333331,0.0,78.21205555555555,4.131397869733245,0.064516129032258,17.451612903225808,0.00018231540565177758,0.010228876734528512,0.004030385900941963
fastapi,daehyeon kim,1,30,30,30,30,30,30,541,6.078651685393258,0.0,78.21205555555555,4.131397869733245,2.838709677419355,17.451612903225808,0.00018231540565177758,0.010228876734528512,0.004030385900941963
fastapi,dasstyxx,1,30,30,30,30,30,30,541,541.0,0.0,78.21205555555555,4.131397869733245,0.0,17.451612903225808,0.00018231540565177758,0.010228876734528512,0.004030385900941963
fastapi,dedkot,4,60,60,60,60,60,30,1082,3.2023046478231936,0.0,78.21205555555555,4.131397869733245,16.32258064516129,17.451612903225808,0.00036463081130355516,0.020457753469057025,0.008060771801883925
fastapi,dkreeft,1,30,30,30,30,30,30,541,8.868852459016393,0.0,78.21205555555555,4.131397869733245,1.935483870967742,17.451612903225808,0.00018231540565177758,0.010228876734528512,0.004030385900941963
fastapi,dmontagu,225,450,450,450,450,450,30,8115,135.51923714160841,0.0,78.21205555555555,4.131397869733245,2.141935483870968,17.451612903225808,0.0027347310847766638,0.1534331510179277,0.060455788514129444
fastapi,doas root,1,30,30,30,30,30,30,541,2.746192893401015,0.0,78.21205555555555,4.131397869733245,6.32258064516129,17.451612903225808,0.00018231540565177758,0.010228876734528512,0.004030385900941963
fastapi,dompatmore,1,30,30,30,30,30,30,541,108.2,0.0,78.21205555555555,4.131397869733245,0.1290322580645161,17.451612903225808,0.00018231540565177758,0.010228876734528512,0.004030385900941963
fastapi,duganchen,1,30,30,30,30,30,30,541,3.8368794326241136,0.0,78.21205555555555,4.131397869733245,4.516129032258065,17.451612903225808,0.00018231540565177758,0.010228876734528512,0.004030385900941963
fastapi,euri10,169,390,390,390,390,390,30,7033,112.11029604818418,0.0,78.21205555555555,4.131397869733245,0.7866004962779155,17.451612903225808,0.0023701002734731083,0.13297539754887064,0.05239501671224551
fastapi,eykamp,1,30,30,30,30,30,30,541,541.0,0.0,78.21205555555555,4.131397869733245,0.0,17.451612903225808,0.00018231540565177758,0.010228876734528512,0.004030385900941963
fastapi,feliciss,1,30,30,30,30,30,30,541,541.0,0.0,78.21205555555555,4.131397869733245,0.0,17.451612903225808,0.00018231540565177758,0.010228876734528512,0.004030385900941963
fastapi,felipebpl,1,30,30,30,30,30,30,541,12.295454545454543,0.0,78.21205555555555,4.131397869733245,1.3870967741935485,17.451612903225808,0.00018231540565177758,0.010228876734528512,0.004030385900941963
fastapi,fhabers21,4,60,60,60,60,60,30,1082,4.149386412360465,0.0,78.21205555555555,4.131397869733245,6.661290322580645,17.451612903225808,0.00036463081130355516,0.020457753469057025,0.008060771801883925
fastapi,github-actions,4393216,62880,62880,62880,62880,62880,30,1133936,260.60575699745544,0.0,78.21205555555555,4.131397869733245,0.03810637773947301,17.451612903225808,0.3821330902461258,21.43972563557176,8.447688848374353
fastapi,gitworkflows,9,90,90,90,90,90,30,1623,541.0,0.0,78.21205555555555,4.131397869733245,0.0,17.451612903225808,0.0005469462169553327,0.030686630203585533,0.012091157702825888
fastapi,graue70,1,30,30,30,30,30,30,541,-541.0,0.0,78.21205555555555,4.131397869733245,-0.064516129032258,17.451612903225808,0.00018231540565177758,0.010228876734528512,0.004030385900941963
fastapi,gusty1g,1,30,30,30,30,30,30,541,2.588516746411483,0.0,78.21205555555555,4.131397869733245,6.709677419354839,17.451612903225808,0.00018231540565177758,0.010228876734528512,0.004030385900941963
fastapi,gyudoza,4,60,60,60,60,60,30,1082,13.789929683576093,0.0,78.21205555555555,4.131397869733245,3.241935483870968,17.451612903225808,0.00036463081130355516,0.020457753469057025,0.008060771801883925
fastapi,har8,1,30,30,30,30,30,30,541,0.8002958579881657,0.0,78.21205555555555,4.131397869733245,21.774193548387096,17.451612903225808,0.00018231540565177758,0.010228876734528512,0.004030385900941963
fastapi,harold cooper,4,60,60,60,60,60,30,1082,-89.68189964157705,0.0,78.21205555555555,4.131397869733245,8.919354838709678,17.451612903225808,0.00036463081130355516,0.020457753469057025,0.008060771801883925
fastapi,hayata-yamamoto,1,30,30,30,30,30,30,541,541.0,0.0,78.21205555555555,4.131397869733245,0.0,17.451612903225808,0.00018231540565177758,0.010228876734528512,0.004030385900941963
fastapi,heum,1,30,30,30,30,30,30,541,4.2265625,0.0,78.21205555555555,4.131397869733245,4.096774193548387,17.451612903225808,0.00018231540565177758,0.010228876734528512,0.004030385900941963
fastapi,hitrust,16,120,120,120,120,120,30,2164,541.0,0.0,78.21205555555555,4.131397869733245,0.0,17.451612903225808,0.0007292616226071103,0.04091550693811405,0.01612154360376785
fastapi,hy.lee,25,150,150,150,150,150,30,2705,33.16572733906112,0.0,78.21205555555555,4.131397869733245,1.8516129032258064,17.451612903225808,0.0009115770282588879,0.05114438367264256,0.020151929504709815
fastapi,igeni,1,30,30,30,30,30,30,541,541.0,0.0,78.21205555555555,4.131397869733245,0.0,17.451612903225808,0.00018231540565177758,0.010228876734528512,0.004030385900941963
fastapi,ilacftemp,9,90,90,90,90,90,30,1623,3.157338549729854,0.0,78.21205555555555,4.131397869733245,7.612903225806451,17.451612903225808,0.0005469462169553327,0.030686630203585533,0.012091157702825888
fastapi,impocode,1,30,30,30,30,30,30,541,-135.25,0.0,78.21205555555555,4.131397869733245,-0.1612903225806451,17.451612903225808,0.00018231540565177758,0.010228876734528512,0.004030385900941963
fastapi,ivan-abc,16,120,120,120,120,120,30,2164,137.81518874717074,0.0,78.21205555555555,4.131397869733245,5.088709677419355,17.451612903225808,0.0007292616226071103,0.04091550693811405,0.01612154360376785
fastapi,jaystone776,2401,1470,1470,1470,1470,1470,30,26509,61.49926082162662,0.0,78.21205555555555,4.131397869733245,2.445687952600395,17.451612903225808,0.008933454876937101,0.5012149599918971,0.1974889091461562
fastapi,jbrocher,1,30,30,30,30,30,30,541,108.2,0.0,78.21205555555555,4.131397869733245,0.1290322580645161,17.451612903225808,0.00018231540565177758,0.010228876734528512,0.004030385900941963
fastapi,jfinkels,1,30,30,30,30,30,30,541,8.074626865671641,0.0,78.21205555555555,4.131397869733245,2.129032258064516,17.451612903225808,0.00018231540565177758,0.010228876734528512,0.004030385900941963
fastapi,jianghuyiyuan,1,30,30,30,30,30,30,541,541.0,0.0,78.21205555555555,4.131397869733245,0.0,17.451612903225808,0.00018231540565177758,0.010228876734528512,0.004030385900941963
fastapi,johnthagen,4,60,60,60,60,60,30,1082,405.75,0.0,78.21205555555555,4.131397869733245,0.0161290322580645,17.451612903225808,0.00036463081130355516,0.020457753469057025,0.008060771801883925
fastapi,jonathanunderwood,1,30,30,30,30,30,30,541,3.8642857142857134,0.0,78.21205555555555,4.131397869733245,4.483870967741935,17.451612903225808,0.00018231540565177758,0.010228876734528512,0.004030385900941963
fastapi,juhovh-aiven,1,30,30,30,30,30,30,541,3.1271676300578037,0.0,78.21205555555555,4.131397869733245,5.548387096774194,17.451612903225808,0.00018231540565177758,0.010228876734528512,0.004030385900941963
fastapi,jungsu.kwon,1,30,30,30,30,30,30,541,5.520408163265306,0.0,78.21205555555555,4.131397869733245,3.129032258064516,17.451612903225808,0.00018231540565177758,0.010228876734528512,0.004030385900941963
fastapi,juntatalor,1,30,30,30,30,30,30,541,12.295454545454543,0.0,78.21205555555555,4.131397869733245,1.3870967741935485,17.451612903225808,0.00018231540565177758,0.010228876734528512,0.004030385900941963
fastapi,jyothish-mohan,1,30,30,30,30,30,30,541,541.0,0.0,78.21205555555555,4.131397869733245,0.0,17.451612903225808,0.00018231540565177758,0.010228876734528512,0.004030385900941963
fastapi,k94-ishi,9,90,90,90,90,90,30,1623,5.522622624839728,0.0,78.21205555555555,4.131397869733245,4.795698924731183,17.451612903225808,0.0005469462169553327,0.030686630203585533,0.012091157702825888
fastapi,kangni,1,30,30,30,30,30,30,541,541.0,0.0,78.21205555555555,4.131397869733245,0.0,17.451612903225808,0.00018231540565177758,0.010228876734528512,0.004030385900941963
fastapi,kim-sangah,9,90,90,90,90,90,30,1623,13.358024691358025,0.0,78.21205555555555,4.131397869733245,2.698924731182796,17.451612903225808,0.0005469462169553327,0.030686630203585533,0.012091157702825888
fastapi,kimjaeyoonn,1,30,30,30,30,30,30,541,541.0,0.0,78.21205555555555,4.131397869733245,0.0,17.451612903225808,0.00018231540565177758,0.010228876734528512,0.004030385900941963
fastapi,kittydoor,1,30,30,30,30,30,30,541,541.0,0.0,78.21205555555555,4.131397869733245,0.0,17.451612903225808,0.00018231540565177758,0.010228876734528512,0.004030385900941963
fastapi,kkotipy,1,30,30,30,30,30,30,541,541.0,0.0,78.21205555555555,4.131397869733245,0.0,17.451612903225808,0.00018231540565177758,0.010228876734528512,0.004030385900941963
fastapi,kota matsuoka,1,30,30,30,30,30,30,541,541.0,0.0,78.21205555555555,4.131397869733245,0.0,17.451612903225808,0.00018231540565177758,0.010228876734528512,0.004030385900941963
fastapi,kty4119,4,60,60,60,60,60,30,1082,272.2012578616352,0.0,78.21205555555555,4.131397869733245,2.5483870967741935,17.451612903225808,0.00036463081130355516,0.020457753469057025,0.008060771801883925
fastapi,laggardkernel,1,30,30,30,30,30,30,541,19.321428571428573,0.0,78.21205555555555,4.131397869733245,0.8709677419354839,17.451612903225808,0.00018231540565177758,0.010228876734528512,0.004030385900941963
fastapi,leonardopaloschi,1,30,30,30,30,30,30,541,11.76086956521739,0.0,78.21205555555555,4.131397869733245,1.4516129032258065,17.451612903225808,0.00018231540565177758,0.010228876734528512,0.004030385900941963
fastapi,linchiwei123,1,30,30,30,30,30,30,541,inf,0.0,78.21205555555555,4.131397869733245,-0.032258064516129,17.451612903225808,0.00018231540565177758,0.010228876734528512,0.004030385900941963
fastapi,lkw123,1,30,30,30,30,30,30,541,541.0,0.0,78.21205555555555,4.131397869733245,0.0,17.451612903225808,0.00018231540565177758,0.010228876734528512,0.004030385900941963
fastapi,lordqyxz,1,30,30,30,30,30,30,541,28.473684210526315,0.0,78.21205555555555,4.131397869733245,0.5806451612903226,17.451612903225808,0.00018231540565177758,0.010228876734528512,0.004030385900941963
fastapi,lpdswing,1,30,30,30,30,30,30,541,8.587301587301587,0.0,78.21205555555555,4.131397869733245,2.0,17.451612903225808,0.00018231540565177758,0.010228876734528512,0.004030385900941963
fastapi,mahone3297,1,30,30,30,30,30,30,541,0.6320093457943925,0.0,78.21205555555555,4.131397869733245,27.580645161290324,17.451612903225808,0.00018231540565177758,0.010228876734528512,0.004030385900941963
fastapi,manlix,1,30,30,30,30,30,30,541,541.0,0.0,78.21205555555555,4.131397869733245,0.0,17.451612903225808,0.00018231540565177758,0.010228876734528512,0.004030385900941963
fastapi,maoyibo,9,90,90,90,90,90,30,1623,7.596584440227704,0.0,78.21205555555555,4.131397869733245,2.3440860215053765,17.451612903225808,0.0005469462169553327,0.030686630203585533,0.012091157702825888
fastapi,marcelo-ramires,121,330,330,330,330,330,30,5951,5.710348427563631,0.0,78.21205555555555,4.131397869733245,9.12316715542522,17.451612903225808,0.0020054694621695532,0.11251764407981363,0.04433424491036159
fastapi,marko1616,1,30,30,30,30,30,30,541,-6.218390804597701,0.0,78.21205555555555,4.131397869733245,-2.838709677419355,17.451612903225808,0.00018231540565177758,0.010228876734528512,0.004030385900941963
fastapi,merowinger92,1,30,30,30,30,30,30,541,5.635416666666667,0.0,78.21205555555555,4.131397869733245,3.064516129032258,17.451612903225808,0.00018231540565177758,0.010228876734528512,0.004030385900941963
fastapi,mkdir700,1,30,30,30,30,30,30,541,1.2552204176334107,0.0,78.21205555555555,4.131397869733245,13.870967741935484,17.451612903225808,0.00018231540565177758,0.010228876734528512,0.004030385900941963
fastapi,mojtaba,9,90,90,90,90,90,30,1623,7.261353738113538,0.0,78.21205555555555,4.131397869733245,2.4838709677419355,17.451612903225808,0.0005469462169553327,0.030686630203585533,0.012091157702825888
fastapi,moneeka,1,30,30,30,30,30,30,541,108.2,0.0,78.21205555555555,4.131397869733245,0.1290322580645161,17.451612903225808,0.00018231540565177758,0.010228876734528512,0.004030385900941963
fastapi,mori yuta,1,30,30,30,30,30,30,541,541.0,0.0,78.21205555555555,4.131397869733245,0.0,17.451612903225808,0.00018231540565177758,0.010228876734528512,0.004030385900941963
fastapi,motwok,1,30,30,30,30,30,30,541,541.0,0.0,78.21205555555555,4.131397869733245,0.0,17.451612903225808,0.00018231540565177758,0.010228876734528512,0.004030385900941963
fastapi,nahyunkeem,9,90,90,90,90,90,30,1623,8.6926634261468,0.0,78.21205555555555,4.131397869733245,2.2258064516129035,17.451612903225808,0.0005469462169553327,0.030686630203585533,0.012091157702825888
fastapi,namjimin_43,9,90,90,90,90,90,30,1623,30.497549019607845,0.0,78.21205555555555,4.131397869733245,1.150537634408602,17.451612903225808,0.0005469462169553327,0.030686630203585533,0.012091157702825888
fastapi,naxty,1,30,30,30,30,30,30,541,180.33333333333331,0.0,78.21205555555555,4.131397869733245,0.064516129032258,17.451612903225808,0.00018231540565177758,0.010228876734528512,0.004030385900941963
fastapi,neternefer,1,30,30,30,30,30,30,541,0.8725806451612903,0.0,78.21205555555555,4.131397869733245,19.967741935483872,17.451612903225808,0.00018231540565177758,0.010228876734528512,0.004030385900941963
fastapi,nikkie,1,30,30,30,30,30,30,541,541.0,0.0,78.21205555555555,4.131397869733245,0.0,17.451612903225808,0.00018231540565177758,0.010228876734528512,0.004030385900941963
fastapi,nillvitor,1,30,30,30,30,30,30,541,-20.807692307692307,0.0,78.21205555555555,4.131397869733245,-0.8709677419354839,17.451612903225808,0.00018231540565177758,0.010228876734528512,0.004030385900941963
fastapi,nukopy,4,60,60,60,60,60,30,1082,541.0,0.0,78.21205555555555,4.131397869733245,0.0,17.451612903225808,0.00036463081130355516,0.020457753469057025,0.008060771801883925
fastapi,oandersonmagalhaes,4,60,60,60,60,60,30,1082,4.240355477855478,0.0,78.21205555555555,4.131397869733245,4.306451612903226,17.451612903225808,0.00036463081130355516,0.020457753469057025,0.008060771801883925
fastapi,obataku,1,30,30,30,30,30,30,541,17.451612903225808,0.0,78.21205555555555,4.131397869733245,0.967741935483871,17.451612903225808,0.00018231540565177758,0.010228876734528512,0.004030385900941963
fastapi,ooknimm,1,30,30,30,30,30,30,541,108.2,0.0,78.21205555555555,4.131397869733245,0.1290322580645161,17.451612903225808,0.00018231540565177758,0.010228876734528512,0.004030385900941963
fastapi,pablocm83,64,240,240,240,240,240,30,4328,99.78002450980392,0.0,78.21205555555555,4.131397869733245,0.3508064516129032,17.451612903225808,0.0014585232452142207,0.0818310138762281,0.0322430872075357
fastapi,paintdog,1,30,30,30,30,30,30,541,-180.33333333333331,0.0,78.21205555555555,4.131397869733245,-0.1290322580645161,17.451612903225808,0.00018231540565177758,0.010228876734528512,0.004030385900941963
fastapi,peninha,1,30,30,30,30,30,30,541,108.2,0.0,78.21205555555555,4.131397869733245,0.1290322580645161,17.451612903225808,0.00018231540565177758,0.010228876734528512,0.004030385900941963
fastapi,prostomarkeloff,9,90,90,90,90,90,30,1623,420.77777777777777,0.0,78.21205555555555,4.131397869733245,0.021505376344086,17.451612903225808,0.0005469462169553327,0.030686630203585533,0.012091157702825888
fastapi,pylounge,1,30,30,30,30,30,30,541,541.0,0.0,78.21205555555555,4.131397869733245,0.0,17.451612903225808,0.00018231540565177758,0.010228876734528512,0.004030385900941963
fastapi,raphaelauv,4,60,60,60,60,60,30,1082,0.0,0.0,78.21205555555555,4.131397869733245,-0.032258064516129,17.451612903225808,0.00036463081130355516,0.020457753469057025,0.008060771801883925
fastapi,retnikt,4,60,60,60,60,60,30,1082,278.6969696969697,0.0,78.21205555555555,4.131397869733245,0.5161290322580645,17.451612903225808,0.00036463081130355516,0.020457753469057025,0.008060771801883925
fastapi,ryuckel,1,30,30,30,30,30,30,541,1.0525291828793777,0.0,78.21205555555555,4.131397869733245,16.548387096774192,17.451612903225808,0.00018231540565177758,0.010228876734528512,0.004030385900941963
